w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-28.15+0.1j)	 (3.96718e-05+0j)	 (3.96718e-05+0j)	 (6.89195e-05+0j)	 (6.89195e-05+0j)
 (-28.125+0.1j)	 (3.97425e-05+0j)	 (3.97425e-05+0j)	 (6.99131e-05+0j)	 (6.99131e-05+0j)
 (-28.1+0.1j)	 (3.98134e-05+0j)	 (3.98134e-05+0j)	 (7.09084e-05+0j)	 (7.09084e-05+0j)
 (-28.075+0.1j)	 (3.98844e-05+0j)	 (3.98844e-05+0j)	 (7.19055e-05+0j)	 (7.19055e-05+0j)
 (-28.05+0.1j)	 (3.99557e-05+0j)	 (3.99557e-05+0j)	 (7.29044e-05+0j)	 (7.29044e-05+0j)
 (-28.025+0.1j)	 (4.00272e-05+0j)	 (4.00272e-05+0j)	 (7.39051e-05+0j)	 (7.39051e-05+0j)
 (-28+0.1j)	 (4.00988e-05+0j)	 (4.00988e-05+0j)	 (7.49076e-05+0j)	 (7.49076e-05+0j)
 (-27.975+0.1j)	 (4.01707e-05+0j)	 (4.01707e-05+0j)	 (7.59118e-05+0j)	 (7.59118e-05+0j)
 (-27.95+0.1j)	 (4.02427e-05+0j)	 (4.02427e-05+0j)	 (7.69179e-05+0j)	 (7.69179e-05+0j)
 (-27.925+0.1j)	 (4.03149e-05+0j)	 (4.03149e-05+0j)	 (7.79258e-05+0j)	 (7.79258e-05+0j)
 (-27.9+0.1j)	 (4.03874e-05+0j)	 (4.03874e-05+0j)	 (7.89355e-05+0j)	 (7.89355e-05+0j)
 (-27.875+0.1j)	 (4.046e-05+0j)	 (4.046e-05+0j)	 (7.9947e-05+0j)	 (7.9947e-05+0j)
 (-27.85+0.1j)	 (4.05328e-05+0j)	 (4.05328e-05+0j)	 (8.09603e-05+0j)	 (8.09603e-05+0j)
 (-27.825+0.1j)	 (4.06058e-05+0j)	 (4.06058e-05+0j)	 (8.19754e-05+0j)	 (8.19754e-05+0j)
 (-27.8+0.1j)	 (4.06791e-05+0j)	 (4.06791e-05+0j)	 (8.29924e-05+0j)	 (8.29924e-05+0j)
 (-27.775+0.1j)	 (4.07525e-05+0j)	 (4.07525e-05+0j)	 (8.40112e-05+0j)	 (8.40112e-05+0j)
 (-27.75+0.1j)	 (4.08261e-05+0j)	 (4.08261e-05+0j)	 (8.50319e-05+0j)	 (8.50319e-05+0j)
 (-27.725+0.1j)	 (4.08999e-05+0j)	 (4.08999e-05+0j)	 (8.60544e-05+0j)	 (8.60544e-05+0j)
 (-27.7+0.1j)	 (4.09739e-05+0j)	 (4.09739e-05+0j)	 (8.70787e-05+0j)	 (8.70787e-05+0j)
 (-27.675+0.1j)	 (4.10482e-05+0j)	 (4.10482e-05+0j)	 (8.81049e-05+0j)	 (8.81049e-05+0j)
 (-27.65+0.1j)	 (4.11226e-05+0j)	 (4.11226e-05+0j)	 (8.9133e-05+0j)	 (8.9133e-05+0j)
 (-27.625+0.1j)	 (4.11972e-05+0j)	 (4.11972e-05+0j)	 (9.01629e-05+0j)	 (9.01629e-05+0j)
 (-27.6+0.1j)	 (4.1272e-05+0j)	 (4.1272e-05+0j)	 (9.11947e-05+0j)	 (9.11947e-05+0j)
 (-27.575+0.1j)	 (4.13471e-05+0j)	 (4.13471e-05+0j)	 (9.22284e-05+0j)	 (9.22284e-05+0j)
