w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-29.01+0.12j)	 (4.54431e-05+0j)	 (4.54431e-05+0j)	 (4.35372e-05+0j)	 (4.35372e-05+0j)
 (-28.98+0.12j)	 (4.5538e-05+0j)	 (4.5538e-05+0j)	 (4.49034e-05+0j)	 (4.49034e-05+0j)
 (-28.95+0.12j)	 (4.56332e-05+0j)	 (4.56332e-05+0j)	 (4.62723e-05+0j)	 (4.62723e-05+0j)
 (-28.92+0.12j)	 (4.57287e-05+0j)	 (4.57287e-05+0j)	 (4.76442e-05+0j)	 (4.76442e-05+0j)
 (-28.89+0.12j)	 (4.58245e-05+0j)	 (4.58245e-05+0j)	 (4.90189e-05+0j)	 (4.90189e-05+0j)
 (-28.86+0.12j)	 (4.59206e-05+0j)	 (4.59206e-05+0j)	 (5.03966e-05+0j)	 (5.03966e-05+0j)
 (-28.83+0.12j)	 (4.6017e-05+0j)	 (4.6017e-05+0j)	 (5.17771e-05+0j)	 (5.17771e-05+0j)
 (-28.8+0.12j)	 (4.61137e-05+0j)	 (4.61137e-05+0j)	 (5.31605e-05+0j)	 (5.31605e-05+0j)
 (-28.77+0.12j)	 (4.62107e-05+0j)	 (4.62107e-05+0j)	 (5.45468e-05+0j)	 (5.45468e-05+0j)
 (-28.74+0.12j)	 (4.6308e-05+0j)	 (4.6308e-05+0j)	 (5.5936e-05+0j)	 (5.5936e-05+0j)
 (-28.71+0.12j)	 (4.64057e-05+0j)	 (4.64057e-05+0j)	 (5.73282e-05+0j)	 (5.73282e-05+0j)
 (-28.68+0.12j)	 (4.65036e-05+0j)	 (4.65036e-05+0j)	 (5.87233e-05+0j)	 (5.87233e-05+0j)
 (-28.65+0.12j)	 (4.66019e-05+0j)	 (4.66019e-05+0j)	 (6.01214e-05+0j)	 (6.01214e-05+0j)
 (-28.62+0.12j)	 (4.67004e-05+0j)	 (4.67004e-05+0j)	 (6.15224e-05+0j)	 (6.15224e-05+0j)
 (-28.59+0.12j)	 (4.67993e-05+0j)	 (4.67993e-05+0j)	 (6.29264e-05+0j)	 (6.29264e-05+0j)
 (-28.56+0.12j)	 (4.68985e-05+0j)	 (4.68985e-05+0j)	 (6.43333e-05+0j)	 (6.43333e-05+0j)
 (-28.53+0.12j)	 (4.6998e-05+0j)	 (4.6998e-05+0j)	 (6.57433e-05+0j)	 (6.57433e-05+0j)
 (-28.5+0.12j)	 (4.70979e-05+0j)	 (4.70979e-05+0j)	 (6.71562e-05+0j)	 (6.71562e-05+0j)
 (-28.47+0.12j)	 (4.7198e-05+0j)	 (4.7198e-05+0j)	 (6.85721e-05+0j)	 (6.85721e-05+0j)
 (-28.44+0.12j)	 (4.72985e-05+0j)	 (4.72985e-05+0j)	 (6.99911e-05+0j)	 (6.99911e-05+0j)
 (-28.41+0.12j)	 (4.73993e-05+0j)	 (4.73993e-05+0j)	 (7.14131e-05+0j)	 (7.14131e-05+0j)
 (-28.38+0.12j)	 (4.75004e-05+0j)	 (4.75004e-05+0j)	 (7.28381e-05+0j)	 (7.28381e-05+0j)
 (-28.35+0.12j)	 (4.76019e-05+0j)	 (4.76019e-05+0j)	 (7.42661e-05+0j)	 (7.42661e-05+0j)
 (-28.32+0.12j)	 (4.77037e-05+0j)	 (4.77037e-05+0j)	 (7.56973e-05+0j)	 (7.56973e-05+0j)
 (-28.29+0.12j)	 (4.78058e-05+0j)	 (4.78058e-05+0j)	 (7.71314e-05+0j)	 (7.71314e-05+0j)
 (-28.26+0.12j)	 (4.79082e-05+0j)	 (4.79082e-05+0j)	 (7.85687e-05+0j)	 (7.85687e-05+0j)
 (-28.23+0.12j)	 (4.8011e-05+0j)	 (4.8011e-05+0j)	 (8.0009e-05+0j)	 (8.0009e-05+0j)
 (-28.2+0.12j)	 (4.81141e-05+0j)	 (4.81141e-05+0j)	 (8.14524e-05+0j)	 (8.14524e-05+0j)
 (-28.17+0.12j)	 (4.82175e-05+0j)	 (4.82175e-05+0j)	 (8.2899e-05+0j)	 (8.2899e-05+0j)
 (-28.14+0.12j)	 (4.83213e-05+0j)	 (4.83213e-05+0j)	 (8.43486e-05+0j)	 (8.43486e-05+0j)
 (-28.11+0.12j)	 (4.84254e-05+0j)	 (4.84254e-05+0j)	 (8.58014e-05+0j)	 (8.58014e-05+0j)
 (-28.08+0.12j)	 (4.85298e-05+0j)	 (4.85298e-05+0j)	 (8.72573e-05+0j)	 (8.72573e-05+0j)
 (-28.05+0.12j)	 (4.86346e-05+0j)	 (4.86346e-05+0j)	 (8.87163e-05+0j)	 (8.87163e-05+0j)
 (-28.02+0.12j)	 (4.87398e-05+0j)	 (4.87398e-05+0j)	 (9.01785e-05+0j)	 (9.01785e-05+0j)
 (-27.99+0.12j)	 (4.88452e-05+0j)	 (4.88452e-05+0j)	 (9.16438e-05+0j)	 (9.16438e-05+0j)
 (-27.96+0.12j)	 (4.8951e-05+0j)	 (4.8951e-05+0j)	 (9.31124e-05+0j)	 (9.31124e-05+0j)
 (-27.93+0.12j)	 (4.90572e-05+0j)	 (4.90572e-05+0j)	 (9.45841e-05+0j)	 (9.45841e-05+0j)
 (-27.9+0.12j)	 (4.91637e-05+0j)	 (4.91637e-05+0j)	 (9.6059e-05+0j)	 (9.6059e-05+0j)
 (-27.87+0.12j)	 (4.92706e-05+0j)	 (4.92706e-05+0j)	 (9.75371e-05+0j)	 (9.75371e-05+0j)
 (-27.84+0.12j)	 (4.93778e-05+0j)	 (4.93778e-05+0j)	 (9.90184e-05+0j)	 (9.90184e-05+0j)
 (-27.81+0.12j)	 (4.94853e-05+0j)	 (4.94853e-05+0j)	 (0.000100503+0j)	 (0.000100503+0j)
 (-27.78+0.12j)	 (4.95932e-05+0j)	 (4.95932e-05+0j)	 (0.000101991+0j)	 (0.000101991+0j)
 (-27.75+0.12j)	 (4.97015e-05+0j)	 (4.97015e-05+0j)	 (0.000103482+0j)	 (0.000103482+0j)
 (-27.72+0.12j)	 (4.98101e-05+0j)	 (4.98101e-05+0j)	 (0.000104976+0j)	 (0.000104976+0j)
 (-27.69+0.12j)	 (4.99191e-05+0j)	 (4.99191e-05+0j)	 (0.000106474+0j)	 (0.000106474+0j)
 (-27.66+0.12j)	 (5.00285e-05+0j)	 (5.00285e-05+0j)	 (0.000107975+0j)	 (0.000107975+0j)
 (-27.63+0.12j)	 (5.01382e-05+0j)	 (5.01382e-05+0j)	 (0.000109479+0j)	 (0.000109479+0j)
 (-27.6+0.12j)	 (5.02482e-05+0j)	 (5.02482e-05+0j)	 (0.000110986+0j)	 (0.000110986+0j)
 (-27.57+0.12j)	 (5.03587e-05+0j)	 (5.03587e-05+0j)	 (0.000112497+0j)	 (0.000112497+0j)
 (-27.54+0.12j)	 (5.04695e-05+0j)	 (5.04695e-05+0j)	 (0.000114011+0j)	 (0.000114011+0j)
 (-27.51+0.12j)	 (5.05806e-05+0j)	 (5.05806e-05+0j)	 (0.000115528+0j)	 (0.000115528+0j)
 (-27.48+0.12j)	 (5.06922e-05+0j)	 (5.06922e-05+0j)	 (0.000117049+0j)	 (0.000117049+0j)
 (-27.45+0.12j)	 (5.08041e-05+0j)	 (5.08041e-05+0j)	 (0.000118573+0j)	 (0.000118573+0j)
 (-27.42+0.12j)	 (5.09164e-05+0j)	 (5.09164e-05+0j)	 (0.000120101+0j)	 (0.000120101+0j)
 (-27.39+0.12j)	 (5.1029e-05+0j)	 (5.1029e-05+0j)	 (0.000121632+0j)	 (0.000121632+0j)
 (-27.36+0.12j)	 (5.11421e-05+0j)	 (5.11421e-05+0j)	 (0.000123166+0j)	 (0.000123166+0j)
 (-27.33+0.12j)	 (5.12555e-05+0j)	 (5.12555e-05+0j)	 (0.000124704+0j)	 (0.000124704+0j)
 (-27.3+0.12j)	 (5.13693e-05+0j)	 (5.13693e-05+0j)	 (0.000126245+0j)	 (0.000126245+0j)
 (-27.27+0.12j)	 (5.14834e-05+0j)	 (5.14834e-05+0j)	 (0.000127789+0j)	 (0.000127789+0j)
 (-27.24+0.12j)	 (5.1598e-05+0j)	 (5.1598e-05+0j)	 (0.000129337+0j)	 (0.000129337+0j)
 (-27.21+0.12j)	 (5.17129e-05+0j)	 (5.17129e-05+0j)	 (0.000130889+0j)	 (0.000130889+0j)
 (-27.18+0.12j)	 (5.18283e-05+0j)	 (5.18283e-05+0j)	 (0.000132443+0j)	 (0.000132443+0j)
 (-27.15+0.12j)	 (5.1944e-05+0j)	 (5.1944e-05+0j)	 (0.000134002+0j)	 (0.000134002+0j)
 (-27.12+0.12j)	 (5.20601e-05+0j)	 (5.20601e-05+0j)	 (0.000135563+0j)	 (0.000135563+0j)
 (-27.09+0.12j)	 (5.21766e-05+0j)	 (5.21766e-05+0j)	 (0.000137129+0j)	 (0.000137129+0j)
 (-27.06+0.12j)	 (5.22935e-05+0j)	 (5.22935e-05+0j)	 (0.000138698+0j)	 (0.000138698+0j)
 (-27.03+0.12j)	 (5.24107e-05+0j)	 (5.24107e-05+0j)	 (0.00014027+0j)	 (0.00014027+0j)
 (-27+0.12j)	 (5.25284e-05+0j)	 (5.25284e-05+0j)	 (0.000141846+0j)	 (0.000141846+0j)
 (-26.97+0.12j)	 (5.26465e-05+0j)	 (5.26465e-05+0j)	 (0.000143425+0j)	 (0.000143425+0j)
 (-26.94+0.12j)	 (5.2765e-05+0j)	 (5.2765e-05+0j)	 (0.000145008+0j)	 (0.000145008+0j)
 (-26.91+0.12j)	 (5.28839e-05+0j)	 (5.28839e-05+0j)	 (0.000146595+0j)	 (0.000146595+0j)
 (-26.88+0.12j)	 (5.30032e-05+0j)	 (5.30032e-05+0j)	 (0.000148185+0j)	 (0.000148185+0j)
 (-26.85+0.12j)	 (5.31229e-05+0j)	 (5.31229e-05+0j)	 (0.000149778+0j)	 (0.000149778+0j)
 (-26.82+0.12j)	 (5.3243e-05+0j)	 (5.3243e-05+0j)	 (0.000151376+0j)	 (0.000151376+0j)
 (-26.79+0.12j)	 (5.33635e-05+0j)	 (5.33635e-05+0j)	 (0.000152977+0j)	 (0.000152977+0j)
 (-26.76+0.12j)	 (5.34844e-05+0j)	 (5.34844e-05+0j)	 (0.000154581+0j)	 (0.000154581+0j)
 (-26.73+0.12j)	 (5.36057e-05+0j)	 (5.36057e-05+0j)	 (0.000156189+0j)	 (0.000156189+0j)
 (-26.7+0.12j)	 (5.37275e-05+0j)	 (5.37275e-05+0j)	 (0.000157801+0j)	 (0.000157801+0j)
 (-26.67+0.12j)	 (5.38497e-05+0j)	 (5.38497e-05+0j)	 (0.000159417+0j)	 (0.000159417+0j)
 (-26.64+0.12j)	 (5.39723e-05+0j)	 (5.39723e-05+0j)	 (0.000161036+0j)	 (0.000161036+0j)
 (-26.61+0.12j)	 (5.40953e-05+0j)	 (5.40953e-05+0j)	 (0.000162659+0j)	 (0.000162659+0j)
 (-26.58+0.12j)	 (5.42187e-05+0j)	 (5.42187e-05+0j)	 (0.000164285+0j)	 (0.000164285+0j)
 (-26.55+0.12j)	 (5.43426e-05+0j)	 (5.43426e-05+0j)	 (0.000165915+0j)	 (0.000165915+0j)
 (-26.52+0.12j)	 (5.44669e-05+0j)	 (5.44669e-05+0j)	 (0.000167549+0j)	 (0.000167549+0j)
 (-26.49+0.12j)	 (5.45916e-05+0j)	 (5.45916e-05+0j)	 (0.000169187+0j)	 (0.000169187+0j)
 (-26.46+0.12j)	 (5.47167e-05+0j)	 (5.47167e-05+0j)	 (0.000170829+0j)	 (0.000170829+0j)
 (-26.43+0.12j)	 (5.48423e-05+0j)	 (5.48423e-05+0j)	 (0.000172474+0j)	 (0.000172474+0j)
 (-26.4+0.12j)	 (5.49683e-05+0j)	 (5.49683e-05+0j)	 (0.000174123+0j)	 (0.000174123+0j)
 (-26.37+0.12j)	 (5.50948e-05+0j)	 (5.50948e-05+0j)	 (0.000175776+0j)	 (0.000175776+0j)
 (-26.34+0.12j)	 (5.52217e-05+0j)	 (5.52217e-05+0j)	 (0.000177433+0j)	 (0.000177433+0j)
 (-26.31+0.12j)	 (5.5349e-05+0j)	 (5.5349e-05+0j)	 (0.000179093+0j)	 (0.000179093+0j)
 (-26.28+0.12j)	 (5.54768e-05+0j)	 (5.54768e-05+0j)	 (0.000180757+0j)	 (0.000180757+0j)
 (-26.25+0.12j)	 (5.5605e-05+0j)	 (5.5605e-05+0j)	 (0.000182425+0j)	 (0.000182425+0j)
 (-26.22+0.12j)	 (5.57337e-05+0j)	 (5.57337e-05+0j)	 (0.000184097+0j)	 (0.000184097+0j)
 (-26.19+0.12j)	 (5.58628e-05+0j)	 (5.58628e-05+0j)	 (0.000185773+0j)	 (0.000185773+0j)
 (-26.16+0.12j)	 (5.59924e-05+0j)	 (5.59924e-05+0j)	 (0.000187453+0j)	 (0.000187453+0j)
 (-26.13+0.12j)	 (5.61224e-05+0j)	 (5.61224e-05+0j)	 (0.000189137+0j)	 (0.000189137+0j)
 (-26.1+0.12j)	 (5.62529e-05+0j)	 (5.62529e-05+0j)	 (0.000190824+0j)	 (0.000190824+0j)
 (-26.07+0.12j)	 (5.63838e-05+0j)	 (5.63838e-05+0j)	 (0.000192516+0j)	 (0.000192516+0j)
 (-26.04+0.12j)	 (5.65152e-05+0j)	 (5.65152e-05+0j)	 (0.000194211+0j)	 (0.000194211+0j)
 (-26.01+0.12j)	 (5.66471e-05+0j)	 (5.66471e-05+0j)	 (0.000195911+0j)	 (0.000195911+0j)
 (-25.98+0.12j)	 (5.67794e-05+0j)	 (5.67794e-05+0j)	 (0.000197614+0j)	 (0.000197614+0j)
 (-25.95+0.12j)	 (5.69122e-05+0j)	 (5.69122e-05+0j)	 (0.000199322+0j)	 (0.000199322+0j)
 (-25.92+0.12j)	 (5.70455e-05+0j)	 (5.70455e-05+0j)	 (0.000201033+0j)	 (0.000201033+0j)
 (-25.89+0.12j)	 (5.71792e-05+0j)	 (5.71792e-05+0j)	 (0.000202748+0j)	 (0.000202748+0j)
 (-25.86+0.12j)	 (5.73135e-05+0j)	 (5.73135e-05+0j)	 (0.000204468+0j)	 (0.000204468+0j)
 (-25.83+0.12j)	 (5.74481e-05+0j)	 (5.74481e-05+0j)	 (0.000206191+0j)	 (0.000206191+0j)
 (-25.8+0.12j)	 (5.75833e-05+0j)	 (5.75833e-05+0j)	 (0.000207919+0j)	 (0.000207919+0j)
 (-25.77+0.12j)	 (5.7719e-05+0j)	 (5.7719e-05+0j)	 (0.00020965+0j)	 (0.00020965+0j)
 (-25.74+0.12j)	 (5.78551e-05+0j)	 (5.78551e-05+0j)	 (0.000211386+0j)	 (0.000211386+0j)
 (-25.71+0.12j)	 (5.79917e-05+0j)	 (5.79917e-05+0j)	 (0.000213126+0j)	 (0.000213126+0j)
 (-25.68+0.12j)	 (5.81288e-05+0j)	 (5.81288e-05+0j)	 (0.000214869+0j)	 (0.000214869+0j)
 (-25.65+0.12j)	 (5.82664e-05+0j)	 (5.82664e-05+0j)	 (0.000216617+0j)	 (0.000216617+0j)
 (-25.62+0.12j)	 (5.84045e-05+0j)	 (5.84045e-05+0j)	 (0.00021837+0j)	 (0.00021837+0j)
 (-25.59+0.12j)	 (5.85431e-05+0j)	 (5.85431e-05+0j)	 (0.000220126+0j)	 (0.000220126+0j)
 (-25.56+0.12j)	 (5.86821e-05+0j)	 (5.86821e-05+0j)	 (0.000221886+0j)	 (0.000221886+0j)
 (-25.53+0.12j)	 (5.88217e-05+0j)	 (5.88217e-05+0j)	 (0.000223651+0j)	 (0.000223651+0j)
 (-25.5+0.12j)	 (5.89618e-05+0j)	 (5.89618e-05+0j)	 (0.00022542+0j)	 (0.00022542+0j)
 (-25.47+0.12j)	 (5.91024e-05+0j)	 (5.91024e-05+0j)	 (0.000227193+0j)	 (0.000227193+0j)
 (-25.44+0.12j)	 (5.92434e-05+0j)	 (5.92434e-05+0j)	 (0.00022897+0j)	 (0.00022897+0j)
 (-25.41+0.12j)	 (5.9385e-05+0j)	 (5.9385e-05+0j)	 (0.000230752+0j)	 (0.000230752+0j)
 (-25.38+0.12j)	 (5.95271e-05+0j)	 (5.95271e-05+0j)	 (0.000232538+0j)	 (0.000232538+0j)
 (-25.35+0.12j)	 (5.96698e-05+0j)	 (5.96698e-05+0j)	 (0.000234328+0j)	 (0.000234328+0j)
 (-25.32+0.12j)	 (5.98129e-05+0j)	 (5.98129e-05+0j)	 (0.000236122+0j)	 (0.000236122+0j)
 (-25.29+0.12j)	 (5.99566e-05+0j)	 (5.99566e-05+0j)	 (0.000237921+0j)	 (0.000237921+0j)
 (-25.26+0.12j)	 (6.01007e-05+0j)	 (6.01007e-05+0j)	 (0.000239724+0j)	 (0.000239724+0j)
 (-25.23+0.12j)	 (6.02454e-05+0j)	 (6.02454e-05+0j)	 (0.000241531+0j)	 (0.000241531+0j)
 (-25.2+0.12j)	 (6.03907e-05+0j)	 (6.03907e-05+0j)	 (0.000243343+0j)	 (0.000243343+0j)
 (-25.17+0.12j)	 (6.05364e-05+0j)	 (6.05364e-05+0j)	 (0.000245159+0j)	 (0.000245159+0j)
 (-25.14+0.12j)	 (6.06827e-05+0j)	 (6.06827e-05+0j)	 (0.000246979+0j)	 (0.000246979+0j)
 (-25.11+0.12j)	 (6.08295e-05+0j)	 (6.08295e-05+0j)	 (0.000248804+0j)	 (0.000248804+0j)
 (-25.08+0.12j)	 (6.09769e-05+0j)	 (6.09769e-05+0j)	 (0.000250634+0j)	 (0.000250634+0j)
 (-25.05+0.12j)	 (6.11248e-05+0j)	 (6.11248e-05+0j)	 (0.000252467+0j)	 (0.000252467+0j)
 (-25.02+0.12j)	 (6.12732e-05+0j)	 (6.12732e-05+0j)	 (0.000254306+0j)	 (0.000254306+0j)
 (-24.99+0.12j)	 (6.14222e-05+0j)	 (6.14222e-05+0j)	 (0.000256148+0j)	 (0.000256148+0j)
 (-24.96+0.12j)	 (6.15717e-05+0j)	 (6.15717e-05+0j)	 (0.000257995+0j)	 (0.000257995+0j)
 (-24.93+0.12j)	 (6.17218e-05+0j)	 (6.17218e-05+0j)	 (0.000259847+0j)	 (0.000259847+0j)
 (-24.9+0.12j)	 (6.18724e-05+0j)	 (6.18724e-05+0j)	 (0.000261703+0j)	 (0.000261703+0j)
 (-24.87+0.12j)	 (6.20236e-05+0j)	 (6.20236e-05+0j)	 (0.000263564+0j)	 (0.000263564+0j)
 (-24.84+0.12j)	 (6.21754e-05+0j)	 (6.21754e-05+0j)	 (0.000265429+0j)	 (0.000265429+0j)
 (-24.81+0.12j)	 (6.23277e-05+0j)	 (6.23277e-05+0j)	 (0.000267299+0j)	 (0.000267299+0j)
 (-24.78+0.12j)	 (6.24806e-05+0j)	 (6.24806e-05+0j)	 (0.000269173+0j)	 (0.000269173+0j)
 (-24.75+0.12j)	 (6.2634e-05+0j)	 (6.2634e-05+0j)	 (0.000271052+0j)	 (0.000271052+0j)
 (-24.72+0.12j)	 (6.2788e-05+0j)	 (6.2788e-05+0j)	 (0.000272936+0j)	 (0.000272936+0j)
 (-24.69+0.12j)	 (6.29426e-05+0j)	 (6.29426e-05+0j)	 (0.000274824+0j)	 (0.000274824+0j)
 (-24.66+0.12j)	 (6.30978e-05+0j)	 (6.30978e-05+0j)	 (0.000276717+0j)	 (0.000276717+0j)
 (-24.63+0.12j)	 (6.32535e-05+0j)	 (6.32535e-05+0j)	 (0.000278615+0j)	 (0.000278615+0j)
 (-24.6+0.12j)	 (6.34098e-05+0j)	 (6.34098e-05+0j)	 (0.000280517+0j)	 (0.000280517+0j)
 (-24.57+0.12j)	 (6.35667e-05+0j)	 (6.35667e-05+0j)	 (0.000282424+0j)	 (0.000282424+0j)
 (-24.54+0.12j)	 (6.37242e-05+0j)	 (6.37242e-05+0j)	 (0.000284336+0j)	 (0.000284336+0j)
 (-24.51+0.12j)	 (6.38823e-05+0j)	 (6.38823e-05+0j)	 (0.000286252+0j)	 (0.000286252+0j)
 (-24.48+0.12j)	 (6.40409e-05+0j)	 (6.40409e-05+0j)	 (0.000288174+0j)	 (0.000288174+0j)
 (-24.45+0.12j)	 (6.42002e-05+0j)	 (6.42002e-05+0j)	 (0.0002901+0j)	 (0.0002901+0j)
 (-24.42+0.12j)	 (6.43601e-05+0j)	 (6.43601e-05+0j)	 (0.00029203+0j)	 (0.00029203+0j)
 (-24.39+0.12j)	 (6.45205e-05+0j)	 (6.45205e-05+0j)	 (0.000293966+0j)	 (0.000293966+0j)
 (-24.36+0.12j)	 (6.46816e-05+0j)	 (6.46816e-05+0j)	 (0.000295907+0j)	 (0.000295907+0j)
 (-24.33+0.12j)	 (6.48433e-05+0j)	 (6.48433e-05+0j)	 (0.000297852+0j)	 (0.000297852+0j)
 (-24.3+0.12j)	 (6.50056e-05+0j)	 (6.50056e-05+0j)	 (0.000299802+0j)	 (0.000299802+0j)
 (-24.27+0.12j)	 (6.51685e-05+0j)	 (6.51685e-05+0j)	 (0.000301757+0j)	 (0.000301757+0j)
 (-24.24+0.12j)	 (6.5332e-05+0j)	 (6.5332e-05+0j)	 (0.000303717+0j)	 (0.000303717+0j)
 (-24.21+0.12j)	 (6.54962e-05+0j)	 (6.54962e-05+0j)	 (0.000305682+0j)	 (0.000305682+0j)
 (-24.18+0.12j)	 (6.56609e-05+0j)	 (6.56609e-05+0j)	 (0.000307652+0j)	 (0.000307652+0j)
 (-24.15+0.12j)	 (6.58263e-05+0j)	 (6.58263e-05+0j)	 (0.000309626+0j)	 (0.000309626+0j)
 (-24.12+0.12j)	 (6.59923e-05+0j)	 (6.59923e-05+0j)	 (0.000311606+0j)	 (0.000311606+0j)
 (-24.09+0.12j)	 (6.6159e-05+0j)	 (6.6159e-05+0j)	 (0.000313591+0j)	 (0.000313591+0j)
 (-24.06+0.12j)	 (6.63263e-05+0j)	 (6.63263e-05+0j)	 (0.000315581+0j)	 (0.000315581+0j)
 (-24.03+0.12j)	 (6.64942e-05+0j)	 (6.64942e-05+0j)	 (0.000317576+0j)	 (0.000317576+0j)
 (-24+0.12j)	 (6.66628e-05+0j)	 (6.66628e-05+0j)	 (0.000319576+0j)	 (0.000319576+0j)
 (-23.97+0.12j)	 (6.6832e-05+0j)	 (6.6832e-05+0j)	 (0.00032158+0j)	 (0.00032158+0j)
 (-23.94+0.12j)	 (6.70019e-05+0j)	 (6.70019e-05+0j)	 (0.000323591+0j)	 (0.000323591+0j)
 (-23.91+0.12j)	 (6.71724e-05+0j)	 (6.71724e-05+0j)	 (0.000325606+0j)	 (0.000325606+0j)
 (-23.88+0.12j)	 (6.73436e-05+0j)	 (6.73436e-05+0j)	 (0.000327626+0j)	 (0.000327626+0j)
 (-23.85+0.12j)	 (6.75154e-05+0j)	 (6.75154e-05+0j)	 (0.000329651+0j)	 (0.000329651+0j)
 (-23.82+0.12j)	 (6.76879e-05+0j)	 (6.76879e-05+0j)	 (0.000331682+0j)	 (0.000331682+0j)
 (-23.79+0.12j)	 (6.78611e-05+0j)	 (6.78611e-05+0j)	 (0.000333718+0j)	 (0.000333718+0j)
 (-23.76+0.12j)	 (6.80349e-05+0j)	 (6.80349e-05+0j)	 (0.000335759+0j)	 (0.000335759+0j)
 (-23.73+0.12j)	 (6.82094e-05+0j)	 (6.82094e-05+0j)	 (0.000337805+0j)	 (0.000337805+0j)
