w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-26.475+0.1j)	 (4.58331e-05+0j)	 (4.58331e-05+0j)	 (0.00014249+0j)	 (0.00014249+0j)
 (-26.45+0.1j)	 (4.5921e-05+0j)	 (4.5921e-05+0j)	 (0.000143638+0j)	 (0.000143638+0j)
 (-26.425+0.1j)	 (4.60091e-05+0j)	 (4.60091e-05+0j)	 (0.000144788+0j)	 (0.000144788+0j)
 (-26.4+0.1j)	 (4.60975e-05+0j)	 (4.60975e-05+0j)	 (0.000145941+0j)	 (0.000145941+0j)
 (-26.375+0.1j)	 (4.61861e-05+0j)	 (4.61861e-05+0j)	 (0.000147096+0j)	 (0.000147096+0j)
 (-26.35+0.1j)	 (4.6275e-05+0j)	 (4.6275e-05+0j)	 (0.000148252+0j)	 (0.000148252+0j)
 (-26.325+0.1j)	 (4.63641e-05+0j)	 (4.63641e-05+0j)	 (0.000149412+0j)	 (0.000149412+0j)
 (-26.3+0.1j)	 (4.64535e-05+0j)	 (4.64535e-05+0j)	 (0.000150573+0j)	 (0.000150573+0j)
 (-26.275+0.1j)	 (4.65432e-05+0j)	 (4.65432e-05+0j)	 (0.000151736+0j)	 (0.000151736+0j)
 (-26.25+0.1j)	 (4.66331e-05+0j)	 (4.66331e-05+0j)	 (0.000152902+0j)	 (0.000152902+0j)
 (-26.225+0.1j)	 (4.67233e-05+0j)	 (4.67233e-05+0j)	 (0.00015407+0j)	 (0.00015407+0j)
 (-26.2+0.1j)	 (4.68138e-05+0j)	 (4.68138e-05+0j)	 (0.000155241+0j)	 (0.000155241+0j)
 (-26.175+0.1j)	 (4.69045e-05+0j)	 (4.69045e-05+0j)	 (0.000156413+0j)	 (0.000156413+0j)
 (-26.15+0.1j)	 (4.69954e-05+0j)	 (4.69954e-05+0j)	 (0.000157588+0j)	 (0.000157588+0j)
 (-26.125+0.1j)	 (4.70867e-05+0j)	 (4.70867e-05+0j)	 (0.000158765+0j)	 (0.000158765+0j)
 (-26.1+0.1j)	 (4.71782e-05+0j)	 (4.71782e-05+0j)	 (0.000159945+0j)	 (0.000159945+0j)
 (-26.075+0.1j)	 (4.727e-05+0j)	 (4.727e-05+0j)	 (0.000161127+0j)	 (0.000161127+0j)
 (-26.05+0.1j)	 (4.7362e-05+0j)	 (4.7362e-05+0j)	 (0.000162311+0j)	 (0.000162311+0j)
 (-26.025+0.1j)	 (4.74544e-05+0j)	 (4.74544e-05+0j)	 (0.000163497+0j)	 (0.000163497+0j)
 (-26+0.1j)	 (4.7547e-05+0j)	 (4.7547e-05+0j)	 (0.000164686+0j)	 (0.000164686+0j)
 (-25.975+0.1j)	 (4.76398e-05+0j)	 (4.76398e-05+0j)	 (0.000165877+0j)	 (0.000165877+0j)
 (-25.95+0.1j)	 (4.7733e-05+0j)	 (4.7733e-05+0j)	 (0.00016707+0j)	 (0.00016707+0j)
 (-25.925+0.1j)	 (4.78264e-05+0j)	 (4.78264e-05+0j)	 (0.000168266+0j)	 (0.000168266+0j)
 (-25.9+0.1j)	 (4.79201e-05+0j)	 (4.79201e-05+0j)	 (0.000169464+0j)	 (0.000169464+0j)
 (-25.875+0.1j)	 (4.80141e-05+0j)	 (4.80141e-05+0j)	 (0.000170664+0j)	 (0.000170664+0j)
 (-25.85+0.1j)	 (4.81083e-05+0j)	 (4.81083e-05+0j)	 (0.000171867+0j)	 (0.000171867+0j)
 (-25.825+0.1j)	 (4.82028e-05+0j)	 (4.82028e-05+0j)	 (0.000173072+0j)	 (0.000173072+0j)
 (-25.8+0.1j)	 (4.82977e-05+0j)	 (4.82977e-05+0j)	 (0.000174279+0j)	 (0.000174279+0j)
 (-25.775+0.1j)	 (4.83927e-05+0j)	 (4.83927e-05+0j)	 (0.000175489+0j)	 (0.000175489+0j)
 (-25.75+0.1j)	 (4.84881e-05+0j)	 (4.84881e-05+0j)	 (0.000176701+0j)	 (0.000176701+0j)
 (-25.725+0.1j)	 (4.85838e-05+0j)	 (4.85838e-05+0j)	 (0.000177916+0j)	 (0.000177916+0j)
 (-25.7+0.1j)	 (4.86797e-05+0j)	 (4.86797e-05+0j)	 (0.000179133+0j)	 (0.000179133+0j)
 (-25.675+0.1j)	 (4.87759e-05+0j)	 (4.87759e-05+0j)	 (0.000180352+0j)	 (0.000180352+0j)
 (-25.65+0.1j)	 (4.88725e-05+0j)	 (4.88725e-05+0j)	 (0.000181574+0j)	 (0.000181574+0j)
 (-25.625+0.1j)	 (4.89693e-05+0j)	 (4.89693e-05+0j)	 (0.000182798+0j)	 (0.000182798+0j)
 (-25.6+0.1j)	 (4.90664e-05+0j)	 (4.90664e-05+0j)	 (0.000184025+0j)	 (0.000184025+0j)
 (-25.575+0.1j)	 (4.91637e-05+0j)	 (4.91637e-05+0j)	 (0.000185254+0j)	 (0.000185254+0j)
 (-25.55+0.1j)	 (4.92614e-05+0j)	 (4.92614e-05+0j)	 (0.000186486+0j)	 (0.000186486+0j)
 (-25.525+0.1j)	 (4.93594e-05+0j)	 (4.93594e-05+0j)	 (0.00018772+0j)	 (0.00018772+0j)
 (-25.5+0.1j)	 (4.94577e-05+0j)	 (4.94577e-05+0j)	 (0.000188956+0j)	 (0.000188956+0j)
 (-25.475+0.1j)	 (4.95562e-05+0j)	 (4.95562e-05+0j)	 (0.000190195+0j)	 (0.000190195+0j)
 (-25.45+0.1j)	 (4.96551e-05+0j)	 (4.96551e-05+0j)	 (0.000191436+0j)	 (0.000191436+0j)
 (-25.425+0.1j)	 (4.97542e-05+0j)	 (4.97542e-05+0j)	 (0.00019268+0j)	 (0.00019268+0j)
 (-25.4+0.1j)	 (4.98537e-05+0j)	 (4.98537e-05+0j)	 (0.000193926+0j)	 (0.000193926+0j)
 (-25.375+0.1j)	 (4.99534e-05+0j)	 (4.99534e-05+0j)	 (0.000195175+0j)	 (0.000195175+0j)
 (-25.35+0.1j)	 (5.00535e-05+0j)	 (5.00535e-05+0j)	 (0.000196427+0j)	 (0.000196427+0j)
 (-25.325+0.1j)	 (5.01539e-05+0j)	 (5.01539e-05+0j)	 (0.00019768+0j)	 (0.00019768+0j)
 (-25.3+0.1j)	 (5.02545e-05+0j)	 (5.02545e-05+0j)	 (0.000198937+0j)	 (0.000198937+0j)
 (-25.275+0.1j)	 (5.03555e-05+0j)	 (5.03555e-05+0j)	 (0.000200196+0j)	 (0.000200196+0j)
 (-25.25+0.1j)	 (5.04568e-05+0j)	 (5.04568e-05+0j)	 (0.000201457+0j)	 (0.000201457+0j)
 (-25.225+0.1j)	 (5.05583e-05+0j)	 (5.05583e-05+0j)	 (0.000202721+0j)	 (0.000202721+0j)
 (-25.2+0.1j)	 (5.06602e-05+0j)	 (5.06602e-05+0j)	 (0.000203988+0j)	 (0.000203988+0j)
 (-25.175+0.1j)	 (5.07624e-05+0j)	 (5.07624e-05+0j)	 (0.000205257+0j)	 (0.000205257+0j)
 (-25.15+0.1j)	 (5.08649e-05+0j)	 (5.08649e-05+0j)	 (0.000206528+0j)	 (0.000206528+0j)
 (-25.125+0.1j)	 (5.09678e-05+0j)	 (5.09678e-05+0j)	 (0.000207802+0j)	 (0.000207802+0j)
 (-25.1+0.1j)	 (5.10709e-05+0j)	 (5.10709e-05+0j)	 (0.000209079+0j)	 (0.000209079+0j)
 (-25.075+0.1j)	 (5.11744e-05+0j)	 (5.11744e-05+0j)	 (0.000210359+0j)	 (0.000210359+0j)
 (-25.05+0.1j)	 (5.12781e-05+0j)	 (5.12781e-05+0j)	 (0.000211641+0j)	 (0.000211641+0j)
 (-25.025+0.1j)	 (5.13822e-05+0j)	 (5.13822e-05+0j)	 (0.000212925+0j)	 (0.000212925+0j)
 (-25+0.1j)	 (5.14866e-05+0j)	 (5.14866e-05+0j)	 (0.000214212+0j)	 (0.000214212+0j)
 (-24.975+0.1j)	 (5.15914e-05+0j)	 (5.15914e-05+0j)	 (0.000215502+0j)	 (0.000215502+0j)
 (-24.95+0.1j)	 (5.16964e-05+0j)	 (5.16964e-05+0j)	 (0.000216794+0j)	 (0.000216794+0j)
 (-24.925+0.1j)	 (5.18018e-05+0j)	 (5.18018e-05+0j)	 (0.00021809+0j)	 (0.00021809+0j)
 (-24.9+0.1j)	 (5.19075e-05+0j)	 (5.19075e-05+0j)	 (0.000219387+0j)	 (0.000219387+0j)
 (-24.875+0.1j)	 (5.20135e-05+0j)	 (5.20135e-05+0j)	 (0.000220688+0j)	 (0.000220688+0j)
 (-24.85+0.1j)	 (5.21199e-05+0j)	 (5.21199e-05+0j)	 (0.000221991+0j)	 (0.000221991+0j)
 (-24.825+0.1j)	 (5.22265e-05+0j)	 (5.22265e-05+0j)	 (0.000223296+0j)	 (0.000223296+0j)
