w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-29.125+0.1j)	 (3.37272e-05+0j)	 (3.37272e-05+0j)	 (2.87073e-05+0j)	 (2.87073e-05+0j)
 (-29.1+0.1j)	 (3.37829e-05+0j)	 (3.37829e-05+0j)	 (2.95519e-05+0j)	 (2.95519e-05+0j)
 (-29.075+0.1j)	 (3.38387e-05+0j)	 (3.38387e-05+0j)	 (3.03979e-05+0j)	 (3.03979e-05+0j)
 (-29.05+0.1j)	 (3.38947e-05+0j)	 (3.38947e-05+0j)	 (3.12452e-05+0j)	 (3.12452e-05+0j)
 (-29.025+0.1j)	 (3.39507e-05+0j)	 (3.39507e-05+0j)	 (3.2094e-05+0j)	 (3.2094e-05+0j)
 (-29+0.1j)	 (3.4007e-05+0j)	 (3.4007e-05+0j)	 (3.29442e-05+0j)	 (3.29442e-05+0j)
 (-28.975+0.1j)	 (3.40633e-05+0j)	 (3.40633e-05+0j)	 (3.37958e-05+0j)	 (3.37958e-05+0j)
 (-28.95+0.1j)	 (3.41199e-05+0j)	 (3.41199e-05+0j)	 (3.46487e-05+0j)	 (3.46487e-05+0j)
 (-28.925+0.1j)	 (3.41765e-05+0j)	 (3.41765e-05+0j)	 (3.55032e-05+0j)	 (3.55032e-05+0j)
 (-28.9+0.1j)	 (3.42333e-05+0j)	 (3.42333e-05+0j)	 (3.6359e-05+0j)	 (3.6359e-05+0j)
 (-28.875+0.1j)	 (3.42902e-05+0j)	 (3.42902e-05+0j)	 (3.72163e-05+0j)	 (3.72163e-05+0j)
 (-28.85+0.1j)	 (3.43473e-05+0j)	 (3.43473e-05+0j)	 (3.80749e-05+0j)	 (3.80749e-05+0j)
 (-28.825+0.1j)	 (3.44045e-05+0j)	 (3.44045e-05+0j)	 (3.8935e-05+0j)	 (3.8935e-05+0j)
 (-28.8+0.1j)	 (3.44619e-05+0j)	 (3.44619e-05+0j)	 (3.97966e-05+0j)	 (3.97966e-05+0j)
 (-28.775+0.1j)	 (3.45194e-05+0j)	 (3.45194e-05+0j)	 (4.06596e-05+0j)	 (4.06596e-05+0j)
 (-28.75+0.1j)	 (3.45771e-05+0j)	 (3.45771e-05+0j)	 (4.1524e-05+0j)	 (4.1524e-05+0j)
 (-28.725+0.1j)	 (3.46349e-05+0j)	 (3.46349e-05+0j)	 (4.23899e-05+0j)	 (4.23899e-05+0j)
 (-28.7+0.1j)	 (3.46928e-05+0j)	 (3.46928e-05+0j)	 (4.32572e-05+0j)	 (4.32572e-05+0j)
 (-28.675+0.1j)	 (3.47509e-05+0j)	 (3.47509e-05+0j)	 (4.4126e-05+0j)	 (4.4126e-05+0j)
 (-28.65+0.1j)	 (3.48092e-05+0j)	 (3.48092e-05+0j)	 (4.49962e-05+0j)	 (4.49962e-05+0j)
 (-28.625+0.1j)	 (3.48676e-05+0j)	 (3.48676e-05+0j)	 (4.58679e-05+0j)	 (4.58679e-05+0j)
 (-28.6+0.1j)	 (3.49261e-05+0j)	 (3.49261e-05+0j)	 (4.6741e-05+0j)	 (4.6741e-05+0j)
 (-28.575+0.1j)	 (3.49848e-05+0j)	 (3.49848e-05+0j)	 (4.76157e-05+0j)	 (4.76157e-05+0j)
 (-28.55+0.1j)	 (3.50437e-05+0j)	 (3.50437e-05+0j)	 (4.84918e-05+0j)	 (4.84918e-05+0j)
 (-28.525+0.1j)	 (3.51027e-05+0j)	 (3.51027e-05+0j)	 (4.93693e-05+0j)	 (4.93693e-05+0j)
 (-28.5+0.1j)	 (3.51618e-05+0j)	 (3.51618e-05+0j)	 (5.02484e-05+0j)	 (5.02484e-05+0j)
 (-28.475+0.1j)	 (3.52211e-05+0j)	 (3.52211e-05+0j)	 (5.11289e-05+0j)	 (5.11289e-05+0j)
 (-28.45+0.1j)	 (3.52805e-05+0j)	 (3.52805e-05+0j)	 (5.20109e-05+0j)	 (5.20109e-05+0j)
 (-28.425+0.1j)	 (3.53401e-05+0j)	 (3.53401e-05+0j)	 (5.28944e-05+0j)	 (5.28944e-05+0j)
 (-28.4+0.1j)	 (3.53999e-05+0j)	 (3.53999e-05+0j)	 (5.37794e-05+0j)	 (5.37794e-05+0j)
 (-28.375+0.1j)	 (3.54598e-05+0j)	 (3.54598e-05+0j)	 (5.46659e-05+0j)	 (5.46659e-05+0j)
 (-28.35+0.1j)	 (3.55198e-05+0j)	 (3.55198e-05+0j)	 (5.55539e-05+0j)	 (5.55539e-05+0j)
 (-28.325+0.1j)	 (3.558e-05+0j)	 (3.558e-05+0j)	 (5.64434e-05+0j)	 (5.64434e-05+0j)
 (-28.3+0.1j)	 (3.56404e-05+0j)	 (3.56404e-05+0j)	 (5.73344e-05+0j)	 (5.73344e-05+0j)
 (-28.275+0.1j)	 (3.57009e-05+0j)	 (3.57009e-05+0j)	 (5.82269e-05+0j)	 (5.82269e-05+0j)
 (-28.25+0.1j)	 (3.57616e-05+0j)	 (3.57616e-05+0j)	 (5.9121e-05+0j)	 (5.9121e-05+0j)
 (-28.225+0.1j)	 (3.58224e-05+0j)	 (3.58224e-05+0j)	 (6.00165e-05+0j)	 (6.00165e-05+0j)
 (-28.2+0.1j)	 (3.58834e-05+0j)	 (3.58834e-05+0j)	 (6.09136e-05+0j)	 (6.09136e-05+0j)
 (-28.175+0.1j)	 (3.59445e-05+0j)	 (3.59445e-05+0j)	 (6.18122e-05+0j)	 (6.18122e-05+0j)
 (-28.15+0.1j)	 (3.60058e-05+0j)	 (3.60058e-05+0j)	 (6.27124e-05+0j)	 (6.27124e-05+0j)
 (-28.125+0.1j)	 (3.60673e-05+0j)	 (3.60673e-05+0j)	 (6.36141e-05+0j)	 (6.36141e-05+0j)
 (-28.1+0.1j)	 (3.61289e-05+0j)	 (3.61289e-05+0j)	 (6.45173e-05+0j)	 (6.45173e-05+0j)
 (-28.075+0.1j)	 (3.61907e-05+0j)	 (3.61907e-05+0j)	 (6.54221e-05+0j)	 (6.54221e-05+0j)
 (-28.05+0.1j)	 (3.62526e-05+0j)	 (3.62526e-05+0j)	 (6.63284e-05+0j)	 (6.63284e-05+0j)
 (-28.025+0.1j)	 (3.63147e-05+0j)	 (3.63147e-05+0j)	 (6.72362e-05+0j)	 (6.72362e-05+0j)
 (-28+0.1j)	 (3.6377e-05+0j)	 (3.6377e-05+0j)	 (6.81457e-05+0j)	 (6.81457e-05+0j)
 (-27.975+0.1j)	 (3.64394e-05+0j)	 (3.64394e-05+0j)	 (6.90566e-05+0j)	 (6.90566e-05+0j)
 (-27.95+0.1j)	 (3.6502e-05+0j)	 (3.6502e-05+0j)	 (6.99692e-05+0j)	 (6.99692e-05+0j)
 (-27.925+0.1j)	 (3.65648e-05+0j)	 (3.65648e-05+0j)	 (7.08833e-05+0j)	 (7.08833e-05+0j)
 (-27.9+0.1j)	 (3.66277e-05+0j)	 (3.66277e-05+0j)	 (7.1799e-05+0j)	 (7.1799e-05+0j)
 (-27.875+0.1j)	 (3.66907e-05+0j)	 (3.66907e-05+0j)	 (7.27163e-05+0j)	 (7.27163e-05+0j)
 (-27.85+0.1j)	 (3.6754e-05+0j)	 (3.6754e-05+0j)	 (7.36351e-05+0j)	 (7.36351e-05+0j)
 (-27.825+0.1j)	 (3.68174e-05+0j)	 (3.68174e-05+0j)	 (7.45556e-05+0j)	 (7.45556e-05+0j)
 (-27.8+0.1j)	 (3.68809e-05+0j)	 (3.68809e-05+0j)	 (7.54776e-05+0j)	 (7.54776e-05+0j)
 (-27.775+0.1j)	 (3.69447e-05+0j)	 (3.69447e-05+0j)	 (7.64012e-05+0j)	 (7.64012e-05+0j)
 (-27.75+0.1j)	 (3.70086e-05+0j)	 (3.70086e-05+0j)	 (7.73264e-05+0j)	 (7.73264e-05+0j)
 (-27.725+0.1j)	 (3.70727e-05+0j)	 (3.70727e-05+0j)	 (7.82532e-05+0j)	 (7.82532e-05+0j)
 (-27.7+0.1j)	 (3.71369e-05+0j)	 (3.71369e-05+0j)	 (7.91817e-05+0j)	 (7.91817e-05+0j)
 (-27.675+0.1j)	 (3.72013e-05+0j)	 (3.72013e-05+0j)	 (8.01117e-05+0j)	 (8.01117e-05+0j)
 (-27.65+0.1j)	 (3.72659e-05+0j)	 (3.72659e-05+0j)	 (8.10433e-05+0j)	 (8.10433e-05+0j)
 (-27.625+0.1j)	 (3.73306e-05+0j)	 (3.73306e-05+0j)	 (8.19766e-05+0j)	 (8.19766e-05+0j)
 (-27.6+0.1j)	 (3.73955e-05+0j)	 (3.73955e-05+0j)	 (8.29115e-05+0j)	 (8.29115e-05+0j)
 (-27.575+0.1j)	 (3.74606e-05+0j)	 (3.74606e-05+0j)	 (8.3848e-05+0j)	 (8.3848e-05+0j)
 (-27.55+0.1j)	 (3.75259e-05+0j)	 (3.75259e-05+0j)	 (8.47862e-05+0j)	 (8.47862e-05+0j)
 (-27.525+0.1j)	 (3.75913e-05+0j)	 (3.75913e-05+0j)	 (8.57259e-05+0j)	 (8.57259e-05+0j)
 (-27.5+0.1j)	 (3.76569e-05+0j)	 (3.76569e-05+0j)	 (8.66674e-05+0j)	 (8.66674e-05+0j)
 (-27.475+0.1j)	 (3.77227e-05+0j)	 (3.77227e-05+0j)	 (8.76104e-05+0j)	 (8.76104e-05+0j)
 (-27.45+0.1j)	 (3.77886e-05+0j)	 (3.77886e-05+0j)	 (8.85551e-05+0j)	 (8.85551e-05+0j)
 (-27.425+0.1j)	 (3.78548e-05+0j)	 (3.78548e-05+0j)	 (8.95015e-05+0j)	 (8.95015e-05+0j)
 (-27.4+0.1j)	 (3.79211e-05+0j)	 (3.79211e-05+0j)	 (9.04495e-05+0j)	 (9.04495e-05+0j)
 (-27.375+0.1j)	 (3.79875e-05+0j)	 (3.79875e-05+0j)	 (9.13992e-05+0j)	 (9.13992e-05+0j)
 (-27.35+0.1j)	 (3.80542e-05+0j)	 (3.80542e-05+0j)	 (9.23506e-05+0j)	 (9.23506e-05+0j)
 (-27.325+0.1j)	 (3.8121e-05+0j)	 (3.8121e-05+0j)	 (9.33036e-05+0j)	 (9.33036e-05+0j)
 (-27.3+0.1j)	 (3.8188e-05+0j)	 (3.8188e-05+0j)	 (9.42583e-05+0j)	 (9.42583e-05+0j)
 (-27.275+0.1j)	 (3.82552e-05+0j)	 (3.82552e-05+0j)	 (9.52147e-05+0j)	 (9.52147e-05+0j)
 (-27.25+0.1j)	 (3.83226e-05+0j)	 (3.83226e-05+0j)	 (9.61728e-05+0j)	 (9.61728e-05+0j)
 (-27.225+0.1j)	 (3.83901e-05+0j)	 (3.83901e-05+0j)	 (9.71325e-05+0j)	 (9.71325e-05+0j)
 (-27.2+0.1j)	 (3.84579e-05+0j)	 (3.84579e-05+0j)	 (9.8094e-05+0j)	 (9.8094e-05+0j)
 (-27.175+0.1j)	 (3.85258e-05+0j)	 (3.85258e-05+0j)	 (9.90571e-05+0j)	 (9.90571e-05+0j)
 (-27.15+0.1j)	 (3.85939e-05+0j)	 (3.85939e-05+0j)	 (0.000100022+0j)	 (0.000100022+0j)
 (-27.125+0.1j)	 (3.86621e-05+0j)	 (3.86621e-05+0j)	 (0.000100988+0j)	 (0.000100988+0j)
 (-27.1+0.1j)	 (3.87306e-05+0j)	 (3.87306e-05+0j)	 (0.000101957+0j)	 (0.000101957+0j)
 (-27.075+0.1j)	 (3.87992e-05+0j)	 (3.87992e-05+0j)	 (0.000102927+0j)	 (0.000102927+0j)
 (-27.05+0.1j)	 (3.8868e-05+0j)	 (3.8868e-05+0j)	 (0.000103898+0j)	 (0.000103898+0j)
 (-27.025+0.1j)	 (3.8937e-05+0j)	 (3.8937e-05+0j)	 (0.000104872+0j)	 (0.000104872+0j)
 (-27+0.1j)	 (3.90062e-05+0j)	 (3.90062e-05+0j)	 (0.000105847+0j)	 (0.000105847+0j)
 (-26.975+0.1j)	 (3.90756e-05+0j)	 (3.90756e-05+0j)	 (0.000106824+0j)	 (0.000106824+0j)
 (-26.95+0.1j)	 (3.91452e-05+0j)	 (3.91452e-05+0j)	 (0.000107803+0j)	 (0.000107803+0j)
 (-26.925+0.1j)	 (3.92149e-05+0j)	 (3.92149e-05+0j)	 (0.000108783+0j)	 (0.000108783+0j)
 (-26.9+0.1j)	 (3.92849e-05+0j)	 (3.92849e-05+0j)	 (0.000109765+0j)	 (0.000109765+0j)
 (-26.875+0.1j)	 (3.9355e-05+0j)	 (3.9355e-05+0j)	 (0.000110749+0j)	 (0.000110749+0j)
 (-26.85+0.1j)	 (3.94253e-05+0j)	 (3.94253e-05+0j)	 (0.000111735+0j)	 (0.000111735+0j)
 (-26.825+0.1j)	 (3.94959e-05+0j)	 (3.94959e-05+0j)	 (0.000112722+0j)	 (0.000112722+0j)
 (-26.8+0.1j)	 (3.95666e-05+0j)	 (3.95666e-05+0j)	 (0.000113711+0j)	 (0.000113711+0j)
 (-26.775+0.1j)	 (3.96374e-05+0j)	 (3.96374e-05+0j)	 (0.000114702+0j)	 (0.000114702+0j)
 (-26.75+0.1j)	 (3.97085e-05+0j)	 (3.97085e-05+0j)	 (0.000115695+0j)	 (0.000115695+0j)
 (-26.725+0.1j)	 (3.97798e-05+0j)	 (3.97798e-05+0j)	 (0.000116689+0j)	 (0.000116689+0j)
 (-26.7+0.1j)	 (3.98513e-05+0j)	 (3.98513e-05+0j)	 (0.000117686+0j)	 (0.000117686+0j)
 (-26.675+0.1j)	 (3.9923e-05+0j)	 (3.9923e-05+0j)	 (0.000118684+0j)	 (0.000118684+0j)
 (-26.65+0.1j)	 (3.99948e-05+0j)	 (3.99948e-05+0j)	 (0.000119683+0j)	 (0.000119683+0j)
 (-26.625+0.1j)	 (4.00669e-05+0j)	 (4.00669e-05+0j)	 (0.000120685+0j)	 (0.000120685+0j)
 (-26.6+0.1j)	 (4.01391e-05+0j)	 (4.01391e-05+0j)	 (0.000121689+0j)	 (0.000121689+0j)
 (-26.575+0.1j)	 (4.02116e-05+0j)	 (4.02116e-05+0j)	 (0.000122694+0j)	 (0.000122694+0j)
 (-26.55+0.1j)	 (4.02843e-05+0j)	 (4.02843e-05+0j)	 (0.000123701+0j)	 (0.000123701+0j)
 (-26.525+0.1j)	 (4.03571e-05+0j)	 (4.03571e-05+0j)	 (0.00012471+0j)	 (0.00012471+0j)
 (-26.5+0.1j)	 (4.04302e-05+0j)	 (4.04302e-05+0j)	 (0.000125721+0j)	 (0.000125721+0j)
 (-26.475+0.1j)	 (4.05034e-05+0j)	 (4.05034e-05+0j)	 (0.000126733+0j)	 (0.000126733+0j)
 (-26.45+0.1j)	 (4.05769e-05+0j)	 (4.05769e-05+0j)	 (0.000127748+0j)	 (0.000127748+0j)
 (-26.425+0.1j)	 (4.06505e-05+0j)	 (4.06505e-05+0j)	 (0.000128764+0j)	 (0.000128764+0j)
 (-26.4+0.1j)	 (4.07244e-05+0j)	 (4.07244e-05+0j)	 (0.000129782+0j)	 (0.000129782+0j)
 (-26.375+0.1j)	 (4.07984e-05+0j)	 (4.07984e-05+0j)	 (0.000130802+0j)	 (0.000130802+0j)
 (-26.35+0.1j)	 (4.08727e-05+0j)	 (4.08727e-05+0j)	 (0.000131824+0j)	 (0.000131824+0j)
 (-26.325+0.1j)	 (4.09472e-05+0j)	 (4.09472e-05+0j)	 (0.000132848+0j)	 (0.000132848+0j)
 (-26.3+0.1j)	 (4.10219e-05+0j)	 (4.10219e-05+0j)	 (0.000133873+0j)	 (0.000133873+0j)
 (-26.275+0.1j)	 (4.10967e-05+0j)	 (4.10967e-05+0j)	 (0.000134901+0j)	 (0.000134901+0j)
 (-26.25+0.1j)	 (4.11718e-05+0j)	 (4.11718e-05+0j)	 (0.00013593+0j)	 (0.00013593+0j)
 (-26.225+0.1j)	 (4.12471e-05+0j)	 (4.12471e-05+0j)	 (0.000136961+0j)	 (0.000136961+0j)
 (-26.2+0.1j)	 (4.13226e-05+0j)	 (4.13226e-05+0j)	 (0.000137994+0j)	 (0.000137994+0j)
 (-26.175+0.1j)	 (4.13984e-05+0j)	 (4.13984e-05+0j)	 (0.000139029+0j)	 (0.000139029+0j)
 (-26.15+0.1j)	 (4.14743e-05+0j)	 (4.14743e-05+0j)	 (0.000140066+0j)	 (0.000140066+0j)
 (-26.125+0.1j)	 (4.15504e-05+0j)	 (4.15504e-05+0j)	 (0.000141105+0j)	 (0.000141105+0j)
 (-26.1+0.1j)	 (4.16268e-05+0j)	 (4.16268e-05+0j)	 (0.000142145+0j)	 (0.000142145+0j)
 (-26.075+0.1j)	 (4.17033e-05+0j)	 (4.17033e-05+0j)	 (0.000143188+0j)	 (0.000143188+0j)
 (-26.05+0.1j)	 (4.17801e-05+0j)	 (4.17801e-05+0j)	 (0.000144232+0j)	 (0.000144232+0j)
 (-26.025+0.1j)	 (4.18571e-05+0j)	 (4.18571e-05+0j)	 (0.000145279+0j)	 (0.000145279+0j)
 (-26+0.1j)	 (4.19343e-05+0j)	 (4.19343e-05+0j)	 (0.000146327+0j)	 (0.000146327+0j)
 (-25.975+0.1j)	 (4.20117e-05+0j)	 (4.20117e-05+0j)	 (0.000147377+0j)	 (0.000147377+0j)
 (-25.95+0.1j)	 (4.20894e-05+0j)	 (4.20894e-05+0j)	 (0.00014843+0j)	 (0.00014843+0j)
 (-25.925+0.1j)	 (4.21672e-05+0j)	 (4.21672e-05+0j)	 (0.000149484+0j)	 (0.000149484+0j)
 (-25.9+0.1j)	 (4.22453e-05+0j)	 (4.22453e-05+0j)	 (0.00015054+0j)	 (0.00015054+0j)
 (-25.875+0.1j)	 (4.23236e-05+0j)	 (4.23236e-05+0j)	 (0.000151598+0j)	 (0.000151598+0j)
 (-25.85+0.1j)	 (4.24021e-05+0j)	 (4.24021e-05+0j)	 (0.000152658+0j)	 (0.000152658+0j)
 (-25.825+0.1j)	 (4.24809e-05+0j)	 (4.24809e-05+0j)	 (0.00015372+0j)	 (0.00015372+0j)
 (-25.8+0.1j)	 (4.25598e-05+0j)	 (4.25598e-05+0j)	 (0.000154784+0j)	 (0.000154784+0j)
 (-25.775+0.1j)	 (4.2639e-05+0j)	 (4.2639e-05+0j)	 (0.00015585+0j)	 (0.00015585+0j)
 (-25.75+0.1j)	 (4.27184e-05+0j)	 (4.27184e-05+0j)	 (0.000156918+0j)	 (0.000156918+0j)
 (-25.725+0.1j)	 (4.2798e-05+0j)	 (4.2798e-05+0j)	 (0.000157988+0j)	 (0.000157988+0j)
 (-25.7+0.1j)	 (4.28779e-05+0j)	 (4.28779e-05+0j)	 (0.00015906+0j)	 (0.00015906+0j)
 (-25.675+0.1j)	 (4.2958e-05+0j)	 (4.2958e-05+0j)	 (0.000160134+0j)	 (0.000160134+0j)
 (-25.65+0.1j)	 (4.30383e-05+0j)	 (4.30383e-05+0j)	 (0.00016121+0j)	 (0.00016121+0j)
 (-25.625+0.1j)	 (4.31188e-05+0j)	 (4.31188e-05+0j)	 (0.000162288+0j)	 (0.000162288+0j)
 (-25.6+0.1j)	 (4.31996e-05+0j)	 (4.31996e-05+0j)	 (0.000163368+0j)	 (0.000163368+0j)
 (-25.575+0.1j)	 (4.32806e-05+0j)	 (4.32806e-05+0j)	 (0.00016445+0j)	 (0.00016445+0j)
 (-25.55+0.1j)	 (4.33618e-05+0j)	 (4.33618e-05+0j)	 (0.000165534+0j)	 (0.000165534+0j)
 (-25.525+0.1j)	 (4.34433e-05+0j)	 (4.34433e-05+0j)	 (0.00016662+0j)	 (0.00016662+0j)
 (-25.5+0.1j)	 (4.35249e-05+0j)	 (4.35249e-05+0j)	 (0.000167708+0j)	 (0.000167708+0j)
 (-25.475+0.1j)	 (4.36069e-05+0j)	 (4.36069e-05+0j)	 (0.000168798+0j)	 (0.000168798+0j)
 (-25.45+0.1j)	 (4.3689e-05+0j)	 (4.3689e-05+0j)	 (0.000169891+0j)	 (0.000169891+0j)
 (-25.425+0.1j)	 (4.37714e-05+0j)	 (4.37714e-05+0j)	 (0.000170985+0j)	 (0.000170985+0j)
 (-25.4+0.1j)	 (4.3854e-05+0j)	 (4.3854e-05+0j)	 (0.000172081+0j)	 (0.000172081+0j)
 (-25.375+0.1j)	 (4.39369e-05+0j)	 (4.39369e-05+0j)	 (0.00017318+0j)	 (0.00017318+0j)
 (-25.35+0.1j)	 (4.402e-05+0j)	 (4.402e-05+0j)	 (0.00017428+0j)	 (0.00017428+0j)
 (-25.325+0.1j)	 (4.41033e-05+0j)	 (4.41033e-05+0j)	 (0.000175383+0j)	 (0.000175383+0j)
 (-25.3+0.1j)	 (4.41869e-05+0j)	 (4.41869e-05+0j)	 (0.000176487+0j)	 (0.000176487+0j)
 (-25.275+0.1j)	 (4.42707e-05+0j)	 (4.42707e-05+0j)	 (0.000177594+0j)	 (0.000177594+0j)
 (-25.25+0.1j)	 (4.43548e-05+0j)	 (4.43548e-05+0j)	 (0.000178703+0j)	 (0.000178703+0j)
 (-25.225+0.1j)	 (4.44391e-05+0j)	 (4.44391e-05+0j)	 (0.000179814+0j)	 (0.000179814+0j)
 (-25.2+0.1j)	 (4.45236e-05+0j)	 (4.45236e-05+0j)	 (0.000180927+0j)	 (0.000180927+0j)
 (-25.175+0.1j)	 (4.46084e-05+0j)	 (4.46084e-05+0j)	 (0.000182042+0j)	 (0.000182042+0j)
 (-25.15+0.1j)	 (4.46934e-05+0j)	 (4.46934e-05+0j)	 (0.00018316+0j)	 (0.00018316+0j)
 (-25.125+0.1j)	 (4.47787e-05+0j)	 (4.47787e-05+0j)	 (0.000184279+0j)	 (0.000184279+0j)
 (-25.1+0.1j)	 (4.48642e-05+0j)	 (4.48642e-05+0j)	 (0.000185401+0j)	 (0.000185401+0j)
 (-25.075+0.1j)	 (4.495e-05+0j)	 (4.495e-05+0j)	 (0.000186524+0j)	 (0.000186524+0j)
 (-25.05+0.1j)	 (4.5036e-05+0j)	 (4.5036e-05+0j)	 (0.00018765+0j)	 (0.00018765+0j)
 (-25.025+0.1j)	 (4.51223e-05+0j)	 (4.51223e-05+0j)	 (0.000188778+0j)	 (0.000188778+0j)
 (-25+0.1j)	 (4.52088e-05+0j)	 (4.52088e-05+0j)	 (0.000189909+0j)	 (0.000189909+0j)
 (-24.975+0.1j)	 (4.52956e-05+0j)	 (4.52956e-05+0j)	 (0.000191041+0j)	 (0.000191041+0j)
 (-24.95+0.1j)	 (4.53826e-05+0j)	 (4.53826e-05+0j)	 (0.000192176+0j)	 (0.000192176+0j)
 (-24.925+0.1j)	 (4.54699e-05+0j)	 (4.54699e-05+0j)	 (0.000193312+0j)	 (0.000193312+0j)
 (-24.9+0.1j)	 (4.55575e-05+0j)	 (4.55575e-05+0j)	 (0.000194451+0j)	 (0.000194451+0j)
 (-24.875+0.1j)	 (4.56452e-05+0j)	 (4.56452e-05+0j)	 (0.000195592+0j)	 (0.000195592+0j)
 (-24.85+0.1j)	 (4.57333e-05+0j)	 (4.57333e-05+0j)	 (0.000196736+0j)	 (0.000196736+0j)
 (-24.825+0.1j)	 (4.58216e-05+0j)	 (4.58216e-05+0j)	 (0.000197881+0j)	 (0.000197881+0j)
