w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-28.77+0.12j)	 (4.38915e-05+0j)	 (4.38915e-05+0j)	 (5.18599e-05+0j)	 (5.18599e-05+0j)
 (-28.74+0.12j)	 (4.39817e-05+0j)	 (4.39817e-05+0j)	 (5.31794e-05+0j)	 (5.31794e-05+0j)
 (-28.71+0.12j)	 (4.40722e-05+0j)	 (4.40722e-05+0j)	 (5.45016e-05+0j)	 (5.45016e-05+0j)
 (-28.68+0.12j)	 (4.4163e-05+0j)	 (4.4163e-05+0j)	 (5.58264e-05+0j)	 (5.58264e-05+0j)
 (-28.65+0.12j)	 (4.4254e-05+0j)	 (4.4254e-05+0j)	 (5.71541e-05+0j)	 (5.71541e-05+0j)
 (-28.62+0.12j)	 (4.43454e-05+0j)	 (4.43454e-05+0j)	 (5.84844e-05+0j)	 (5.84844e-05+0j)
 (-28.59+0.12j)	 (4.4437e-05+0j)	 (4.4437e-05+0j)	 (5.98175e-05+0j)	 (5.98175e-05+0j)
 (-28.56+0.12j)	 (4.45289e-05+0j)	 (4.45289e-05+0j)	 (6.11534e-05+0j)	 (6.11534e-05+0j)
 (-28.53+0.12j)	 (4.4621e-05+0j)	 (4.4621e-05+0j)	 (6.2492e-05+0j)	 (6.2492e-05+0j)
 (-28.5+0.12j)	 (4.47135e-05+0j)	 (4.47135e-05+0j)	 (6.38334e-05+0j)	 (6.38334e-05+0j)
 (-28.47+0.12j)	 (4.48063e-05+0j)	 (4.48063e-05+0j)	 (6.51776e-05+0j)	 (6.51776e-05+0j)
 (-28.44+0.12j)	 (4.48993e-05+0j)	 (4.48993e-05+0j)	 (6.65246e-05+0j)	 (6.65246e-05+0j)
 (-28.41+0.12j)	 (4.49927e-05+0j)	 (4.49927e-05+0j)	 (6.78744e-05+0j)	 (6.78744e-05+0j)
 (-28.38+0.12j)	 (4.50863e-05+0j)	 (4.50863e-05+0j)	 (6.9227e-05+0j)	 (6.9227e-05+0j)
 (-28.35+0.12j)	 (4.51802e-05+0j)	 (4.51802e-05+0j)	 (7.05824e-05+0j)	 (7.05824e-05+0j)
 (-28.32+0.12j)	 (4.52745e-05+0j)	 (4.52745e-05+0j)	 (7.19406e-05+0j)	 (7.19406e-05+0j)
 (-28.29+0.12j)	 (4.5369e-05+0j)	 (4.5369e-05+0j)	 (7.33017e-05+0j)	 (7.33017e-05+0j)
 (-28.26+0.12j)	 (4.54638e-05+0j)	 (4.54638e-05+0j)	 (7.46656e-05+0j)	 (7.46656e-05+0j)
 (-28.23+0.12j)	 (4.55589e-05+0j)	 (4.55589e-05+0j)	 (7.60324e-05+0j)	 (7.60324e-05+0j)
 (-28.2+0.12j)	 (4.56544e-05+0j)	 (4.56544e-05+0j)	 (7.7402e-05+0j)	 (7.7402e-05+0j)
 (-28.17+0.12j)	 (4.57501e-05+0j)	 (4.57501e-05+0j)	 (7.87745e-05+0j)	 (7.87745e-05+0j)
 (-28.14+0.12j)	 (4.58461e-05+0j)	 (4.58461e-05+0j)	 (8.01499e-05+0j)	 (8.01499e-05+0j)
 (-28.11+0.12j)	 (4.59425e-05+0j)	 (4.59425e-05+0j)	 (8.15282e-05+0j)	 (8.15282e-05+0j)
 (-28.08+0.12j)	 (4.60391e-05+0j)	 (4.60391e-05+0j)	 (8.29093e-05+0j)	 (8.29093e-05+0j)
 (-28.05+0.12j)	 (4.6136e-05+0j)	 (4.6136e-05+0j)	 (8.42934e-05+0j)	 (8.42934e-05+0j)
 (-28.02+0.12j)	 (4.62333e-05+0j)	 (4.62333e-05+0j)	 (8.56804e-05+0j)	 (8.56804e-05+0j)
 (-27.99+0.12j)	 (4.63309e-05+0j)	 (4.63309e-05+0j)	 (8.70703e-05+0j)	 (8.70703e-05+0j)
 (-27.96+0.12j)	 (4.64287e-05+0j)	 (4.64287e-05+0j)	 (8.84632e-05+0j)	 (8.84632e-05+0j)
 (-27.93+0.12j)	 (4.65269e-05+0j)	 (4.65269e-05+0j)	 (8.9859e-05+0j)	 (8.9859e-05+0j)
 (-27.9+0.12j)	 (4.66254e-05+0j)	 (4.66254e-05+0j)	 (9.12578e-05+0j)	 (9.12578e-05+0j)
 (-27.87+0.12j)	 (4.67242e-05+0j)	 (4.67242e-05+0j)	 (9.26595e-05+0j)	 (9.26595e-05+0j)
 (-27.84+0.12j)	 (4.68234e-05+0j)	 (4.68234e-05+0j)	 (9.40642e-05+0j)	 (9.40642e-05+0j)
 (-27.81+0.12j)	 (4.69228e-05+0j)	 (4.69228e-05+0j)	 (9.54719e-05+0j)	 (9.54719e-05+0j)
 (-27.78+0.12j)	 (4.70226e-05+0j)	 (4.70226e-05+0j)	 (9.68826e-05+0j)	 (9.68826e-05+0j)
 (-27.75+0.12j)	 (4.71227e-05+0j)	 (4.71227e-05+0j)	 (9.82962e-05+0j)	 (9.82962e-05+0j)
 (-27.72+0.12j)	 (4.72231e-05+0j)	 (4.72231e-05+0j)	 (9.97129e-05+0j)	 (9.97129e-05+0j)
 (-27.69+0.12j)	 (4.73238e-05+0j)	 (4.73238e-05+0j)	 (0.000101133+0j)	 (0.000101133+0j)
 (-27.66+0.12j)	 (4.74249e-05+0j)	 (4.74249e-05+0j)	 (0.000102555+0j)	 (0.000102555+0j)
 (-27.63+0.12j)	 (4.75262e-05+0j)	 (4.75262e-05+0j)	 (0.000103981+0j)	 (0.000103981+0j)
 (-27.6+0.12j)	 (4.7628e-05+0j)	 (4.7628e-05+0j)	 (0.00010541+0j)	 (0.00010541+0j)
 (-27.57+0.12j)	 (4.773e-05+0j)	 (4.773e-05+0j)	 (0.000106842+0j)	 (0.000106842+0j)
 (-27.54+0.12j)	 (4.78324e-05+0j)	 (4.78324e-05+0j)	 (0.000108277+0j)	 (0.000108277+0j)
 (-27.51+0.12j)	 (4.79351e-05+0j)	 (4.79351e-05+0j)	 (0.000109715+0j)	 (0.000109715+0j)
 (-27.48+0.12j)	 (4.80381e-05+0j)	 (4.80381e-05+0j)	 (0.000111156+0j)	 (0.000111156+0j)
 (-27.45+0.12j)	 (4.81415e-05+0j)	 (4.81415e-05+0j)	 (0.0001126+0j)	 (0.0001126+0j)
 (-27.42+0.12j)	 (4.82452e-05+0j)	 (4.82452e-05+0j)	 (0.000114048+0j)	 (0.000114048+0j)
 (-27.39+0.12j)	 (4.83492e-05+0j)	 (4.83492e-05+0j)	 (0.000115498+0j)	 (0.000115498+0j)
 (-27.36+0.12j)	 (4.84536e-05+0j)	 (4.84536e-05+0j)	 (0.000116952+0j)	 (0.000116952+0j)
 (-27.33+0.12j)	 (4.85583e-05+0j)	 (4.85583e-05+0j)	 (0.000118409+0j)	 (0.000118409+0j)
 (-27.3+0.12j)	 (4.86634e-05+0j)	 (4.86634e-05+0j)	 (0.000119868+0j)	 (0.000119868+0j)
 (-27.27+0.12j)	 (4.87688e-05+0j)	 (4.87688e-05+0j)	 (0.000121331+0j)	 (0.000121331+0j)
 (-27.24+0.12j)	 (4.88746e-05+0j)	 (4.88746e-05+0j)	 (0.000122798+0j)	 (0.000122798+0j)
 (-27.21+0.12j)	 (4.89807e-05+0j)	 (4.89807e-05+0j)	 (0.000124267+0j)	 (0.000124267+0j)
 (-27.18+0.12j)	 (4.90871e-05+0j)	 (4.90871e-05+0j)	 (0.00012574+0j)	 (0.00012574+0j)
 (-27.15+0.12j)	 (4.91939e-05+0j)	 (4.91939e-05+0j)	 (0.000127216+0j)	 (0.000127216+0j)
 (-27.12+0.12j)	 (4.93011e-05+0j)	 (4.93011e-05+0j)	 (0.000128695+0j)	 (0.000128695+0j)
 (-27.09+0.12j)	 (4.94086e-05+0j)	 (4.94086e-05+0j)	 (0.000130177+0j)	 (0.000130177+0j)
 (-27.06+0.12j)	 (4.95164e-05+0j)	 (4.95164e-05+0j)	 (0.000131662+0j)	 (0.000131662+0j)
 (-27.03+0.12j)	 (4.96246e-05+0j)	 (4.96246e-05+0j)	 (0.000133151+0j)	 (0.000133151+0j)
 (-27+0.12j)	 (4.97332e-05+0j)	 (4.97332e-05+0j)	 (0.000134643+0j)	 (0.000134643+0j)
 (-26.97+0.12j)	 (4.98421e-05+0j)	 (4.98421e-05+0j)	 (0.000136138+0j)	 (0.000136138+0j)
 (-26.94+0.12j)	 (4.99514e-05+0j)	 (4.99514e-05+0j)	 (0.000137637+0j)	 (0.000137637+0j)
 (-26.91+0.12j)	 (5.00611e-05+0j)	 (5.00611e-05+0j)	 (0.000139139+0j)	 (0.000139139+0j)
 (-26.88+0.12j)	 (5.01711e-05+0j)	 (5.01711e-05+0j)	 (0.000140644+0j)	 (0.000140644+0j)
 (-26.85+0.12j)	 (5.02815e-05+0j)	 (5.02815e-05+0j)	 (0.000142152+0j)	 (0.000142152+0j)
 (-26.82+0.12j)	 (5.03922e-05+0j)	 (5.03922e-05+0j)	 (0.000143664+0j)	 (0.000143664+0j)
 (-26.79+0.12j)	 (5.05033e-05+0j)	 (5.05033e-05+0j)	 (0.000145179+0j)	 (0.000145179+0j)
 (-26.76+0.12j)	 (5.06148e-05+0j)	 (5.06148e-05+0j)	 (0.000146698+0j)	 (0.000146698+0j)
 (-26.73+0.12j)	 (5.07267e-05+0j)	 (5.07267e-05+0j)	 (0.000148219+0j)	 (0.000148219+0j)
 (-26.7+0.12j)	 (5.08389e-05+0j)	 (5.08389e-05+0j)	 (0.000149745+0j)	 (0.000149745+0j)
 (-26.67+0.12j)	 (5.09515e-05+0j)	 (5.09515e-05+0j)	 (0.000151273+0j)	 (0.000151273+0j)
 (-26.64+0.12j)	 (5.10645e-05+0j)	 (5.10645e-05+0j)	 (0.000152805+0j)	 (0.000152805+0j)
 (-26.61+0.12j)	 (5.11779e-05+0j)	 (5.11779e-05+0j)	 (0.00015434+0j)	 (0.00015434+0j)
 (-26.58+0.12j)	 (5.12916e-05+0j)	 (5.12916e-05+0j)	 (0.000155879+0j)	 (0.000155879+0j)
 (-26.55+0.12j)	 (5.14057e-05+0j)	 (5.14057e-05+0j)	 (0.000157421+0j)	 (0.000157421+0j)
 (-26.52+0.12j)	 (5.15202e-05+0j)	 (5.15202e-05+0j)	 (0.000158967+0j)	 (0.000158967+0j)
 (-26.49+0.12j)	 (5.16351e-05+0j)	 (5.16351e-05+0j)	 (0.000160516+0j)	 (0.000160516+0j)
 (-26.46+0.12j)	 (5.17504e-05+0j)	 (5.17504e-05+0j)	 (0.000162068+0j)	 (0.000162068+0j)
 (-26.43+0.12j)	 (5.18661e-05+0j)	 (5.18661e-05+0j)	 (0.000163624+0j)	 (0.000163624+0j)
 (-26.4+0.12j)	 (5.19821e-05+0j)	 (5.19821e-05+0j)	 (0.000165184+0j)	 (0.000165184+0j)
 (-26.37+0.12j)	 (5.20986e-05+0j)	 (5.20986e-05+0j)	 (0.000166747+0j)	 (0.000166747+0j)
 (-26.34+0.12j)	 (5.22154e-05+0j)	 (5.22154e-05+0j)	 (0.000168313+0j)	 (0.000168313+0j)
 (-26.31+0.12j)	 (5.23327e-05+0j)	 (5.23327e-05+0j)	 (0.000169883+0j)	 (0.000169883+0j)
 (-26.28+0.12j)	 (5.24503e-05+0j)	 (5.24503e-05+0j)	 (0.000171457+0j)	 (0.000171457+0j)
 (-26.25+0.12j)	 (5.25684e-05+0j)	 (5.25684e-05+0j)	 (0.000173034+0j)	 (0.000173034+0j)
 (-26.22+0.12j)	 (5.26868e-05+0j)	 (5.26868e-05+0j)	 (0.000174615+0j)	 (0.000174615+0j)
 (-26.19+0.12j)	 (5.28057e-05+0j)	 (5.28057e-05+0j)	 (0.000176199+0j)	 (0.000176199+0j)
 (-26.16+0.12j)	 (5.29249e-05+0j)	 (5.29249e-05+0j)	 (0.000177786+0j)	 (0.000177786+0j)
 (-26.13+0.12j)	 (5.30446e-05+0j)	 (5.30446e-05+0j)	 (0.000179378+0j)	 (0.000179378+0j)
 (-26.1+0.12j)	 (5.31647e-05+0j)	 (5.31647e-05+0j)	 (0.000180973+0j)	 (0.000180973+0j)
 (-26.07+0.12j)	 (5.32851e-05+0j)	 (5.32851e-05+0j)	 (0.000182571+0j)	 (0.000182571+0j)
 (-26.04+0.12j)	 (5.3406e-05+0j)	 (5.3406e-05+0j)	 (0.000184173+0j)	 (0.000184173+0j)
 (-26.01+0.12j)	 (5.35273e-05+0j)	 (5.35273e-05+0j)	 (0.000185779+0j)	 (0.000185779+0j)
 (-25.98+0.12j)	 (5.36491e-05+0j)	 (5.36491e-05+0j)	 (0.000187389+0j)	 (0.000187389+0j)
 (-25.95+0.12j)	 (5.37712e-05+0j)	 (5.37712e-05+0j)	 (0.000189002+0j)	 (0.000189002+0j)
 (-25.92+0.12j)	 (5.38938e-05+0j)	 (5.38938e-05+0j)	 (0.000190619+0j)	 (0.000190619+0j)
 (-25.89+0.12j)	 (5.40168e-05+0j)	 (5.40168e-05+0j)	 (0.000192239+0j)	 (0.000192239+0j)
 (-25.86+0.12j)	 (5.41402e-05+0j)	 (5.41402e-05+0j)	 (0.000193863+0j)	 (0.000193863+0j)
 (-25.83+0.12j)	 (5.4264e-05+0j)	 (5.4264e-05+0j)	 (0.000195491+0j)	 (0.000195491+0j)
 (-25.8+0.12j)	 (5.43883e-05+0j)	 (5.43883e-05+0j)	 (0.000197123+0j)	 (0.000197123+0j)
 (-25.77+0.12j)	 (5.4513e-05+0j)	 (5.4513e-05+0j)	 (0.000198758+0j)	 (0.000198758+0j)
 (-25.74+0.12j)	 (5.46381e-05+0j)	 (5.46381e-05+0j)	 (0.000200397+0j)	 (0.000200397+0j)
 (-25.71+0.12j)	 (5.47636e-05+0j)	 (5.47636e-05+0j)	 (0.00020204+0j)	 (0.00020204+0j)
 (-25.68+0.12j)	 (5.48896e-05+0j)	 (5.48896e-05+0j)	 (0.000203687+0j)	 (0.000203687+0j)
 (-25.65+0.12j)	 (5.50161e-05+0j)	 (5.50161e-05+0j)	 (0.000205338+0j)	 (0.000205338+0j)
 (-25.62+0.12j)	 (5.5143e-05+0j)	 (5.5143e-05+0j)	 (0.000206992+0j)	 (0.000206992+0j)
 (-25.59+0.12j)	 (5.52703e-05+0j)	 (5.52703e-05+0j)	 (0.00020865+0j)	 (0.00020865+0j)
 (-25.56+0.12j)	 (5.5398e-05+0j)	 (5.5398e-05+0j)	 (0.000210312+0j)	 (0.000210312+0j)
 (-25.53+0.12j)	 (5.55263e-05+0j)	 (5.55263e-05+0j)	 (0.000211978+0j)	 (0.000211978+0j)
 (-25.5+0.12j)	 (5.56549e-05+0j)	 (5.56549e-05+0j)	 (0.000213647+0j)	 (0.000213647+0j)
 (-25.47+0.12j)	 (5.5784e-05+0j)	 (5.5784e-05+0j)	 (0.000215321+0j)	 (0.000215321+0j)
 (-25.44+0.12j)	 (5.59136e-05+0j)	 (5.59136e-05+0j)	 (0.000216998+0j)	 (0.000216998+0j)
 (-25.41+0.12j)	 (5.60436e-05+0j)	 (5.60436e-05+0j)	 (0.00021868+0j)	 (0.00021868+0j)
 (-25.38+0.12j)	 (5.61741e-05+0j)	 (5.61741e-05+0j)	 (0.000220365+0j)	 (0.000220365+0j)
 (-25.35+0.12j)	 (5.6305e-05+0j)	 (5.6305e-05+0j)	 (0.000222054+0j)	 (0.000222054+0j)
 (-25.32+0.12j)	 (5.64364e-05+0j)	 (5.64364e-05+0j)	 (0.000223747+0j)	 (0.000223747+0j)
 (-25.29+0.12j)	 (5.65683e-05+0j)	 (5.65683e-05+0j)	 (0.000225444+0j)	 (0.000225444+0j)
 (-25.26+0.12j)	 (5.67006e-05+0j)	 (5.67006e-05+0j)	 (0.000227145+0j)	 (0.000227145+0j)
 (-25.23+0.12j)	 (5.68334e-05+0j)	 (5.68334e-05+0j)	 (0.00022885+0j)	 (0.00022885+0j)
 (-25.2+0.12j)	 (5.69667e-05+0j)	 (5.69667e-05+0j)	 (0.000230559+0j)	 (0.000230559+0j)
 (-25.17+0.12j)	 (5.71004e-05+0j)	 (5.71004e-05+0j)	 (0.000232272+0j)	 (0.000232272+0j)
 (-25.14+0.12j)	 (5.72346e-05+0j)	 (5.72346e-05+0j)	 (0.000233989+0j)	 (0.000233989+0j)
 (-25.11+0.12j)	 (5.73693e-05+0j)	 (5.73693e-05+0j)	 (0.00023571+0j)	 (0.00023571+0j)
 (-25.08+0.12j)	 (5.75045e-05+0j)	 (5.75045e-05+0j)	 (0.000237435+0j)	 (0.000237435+0j)
 (-25.05+0.12j)	 (5.76401e-05+0j)	 (5.76401e-05+0j)	 (0.000239165+0j)	 (0.000239165+0j)
 (-25.02+0.12j)	 (5.77763e-05+0j)	 (5.77763e-05+0j)	 (0.000240898+0j)	 (0.000240898+0j)
 (-24.99+0.12j)	 (5.79129e-05+0j)	 (5.79129e-05+0j)	 (0.000242635+0j)	 (0.000242635+0j)
 (-24.96+0.12j)	 (5.805e-05+0j)	 (5.805e-05+0j)	 (0.000244377+0j)	 (0.000244377+0j)
 (-24.93+0.12j)	 (5.81876e-05+0j)	 (5.81876e-05+0j)	 (0.000246122+0j)	 (0.000246122+0j)
 (-24.9+0.12j)	 (5.83257e-05+0j)	 (5.83257e-05+0j)	 (0.000247872+0j)	 (0.000247872+0j)
 (-24.87+0.12j)	 (5.84643e-05+0j)	 (5.84643e-05+0j)	 (0.000249626+0j)	 (0.000249626+0j)
 (-24.84+0.12j)	 (5.86034e-05+0j)	 (5.86034e-05+0j)	 (0.000251384+0j)	 (0.000251384+0j)
 (-24.81+0.12j)	 (5.8743e-05+0j)	 (5.8743e-05+0j)	 (0.000253146+0j)	 (0.000253146+0j)
 (-24.78+0.12j)	 (5.88831e-05+0j)	 (5.88831e-05+0j)	 (0.000254913+0j)	 (0.000254913+0j)
 (-24.75+0.12j)	 (5.90237e-05+0j)	 (5.90237e-05+0j)	 (0.000256684+0j)	 (0.000256684+0j)
 (-24.72+0.12j)	 (5.91648e-05+0j)	 (5.91648e-05+0j)	 (0.000258459+0j)	 (0.000258459+0j)
 (-24.69+0.12j)	 (5.93064e-05+0j)	 (5.93064e-05+0j)	 (0.000260238+0j)	 (0.000260238+0j)
 (-24.66+0.12j)	 (5.94485e-05+0j)	 (5.94485e-05+0j)	 (0.000262021+0j)	 (0.000262021+0j)
 (-24.63+0.12j)	 (5.95912e-05+0j)	 (5.95912e-05+0j)	 (0.000263809+0j)	 (0.000263809+0j)
 (-24.6+0.12j)	 (5.97343e-05+0j)	 (5.97343e-05+0j)	 (0.000265601+0j)	 (0.000265601+0j)
 (-24.57+0.12j)	 (5.9878e-05+0j)	 (5.9878e-05+0j)	 (0.000267397+0j)	 (0.000267397+0j)
 (-24.54+0.12j)	 (6.00222e-05+0j)	 (6.00222e-05+0j)	 (0.000269198+0j)	 (0.000269198+0j)
 (-24.51+0.12j)	 (6.01669e-05+0j)	 (6.01669e-05+0j)	 (0.000271003+0j)	 (0.000271003+0j)
 (-24.48+0.12j)	 (6.03122e-05+0j)	 (6.03122e-05+0j)	 (0.000272812+0j)	 (0.000272812+0j)
 (-24.45+0.12j)	 (6.0458e-05+0j)	 (6.0458e-05+0j)	 (0.000274626+0j)	 (0.000274626+0j)
 (-24.42+0.12j)	 (6.06043e-05+0j)	 (6.06043e-05+0j)	 (0.000276444+0j)	 (0.000276444+0j)
 (-24.39+0.12j)	 (6.07512e-05+0j)	 (6.07512e-05+0j)	 (0.000278267+0j)	 (0.000278267+0j)
 (-24.36+0.12j)	 (6.08986e-05+0j)	 (6.08986e-05+0j)	 (0.000280094+0j)	 (0.000280094+0j)
 (-24.33+0.12j)	 (6.10465e-05+0j)	 (6.10465e-05+0j)	 (0.000281925+0j)	 (0.000281925+0j)
 (-24.3+0.12j)	 (6.1195e-05+0j)	 (6.1195e-05+0j)	 (0.000283761+0j)	 (0.000283761+0j)
 (-24.27+0.12j)	 (6.1344e-05+0j)	 (6.1344e-05+0j)	 (0.000285601+0j)	 (0.000285601+0j)
 (-24.24+0.12j)	 (6.14936e-05+0j)	 (6.14936e-05+0j)	 (0.000287446+0j)	 (0.000287446+0j)
 (-24.21+0.12j)	 (6.16437e-05+0j)	 (6.16437e-05+0j)	 (0.000289295+0j)	 (0.000289295+0j)
 (-24.18+0.12j)	 (6.17944e-05+0j)	 (6.17944e-05+0j)	 (0.000291149+0j)	 (0.000291149+0j)
 (-24.15+0.12j)	 (6.19457e-05+0j)	 (6.19457e-05+0j)	 (0.000293008+0j)	 (0.000293008+0j)
 (-24.12+0.12j)	 (6.20975e-05+0j)	 (6.20975e-05+0j)	 (0.000294871+0j)	 (0.000294871+0j)
 (-24.09+0.12j)	 (6.22499e-05+0j)	 (6.22499e-05+0j)	 (0.000296738+0j)	 (0.000296738+0j)
 (-24.06+0.12j)	 (6.24028e-05+0j)	 (6.24028e-05+0j)	 (0.00029861+0j)	 (0.00029861+0j)
 (-24.03+0.12j)	 (6.25563e-05+0j)	 (6.25563e-05+0j)	 (0.000300487+0j)	 (0.000300487+0j)
 (-24+0.12j)	 (6.27104e-05+0j)	 (6.27104e-05+0j)	 (0.000302368+0j)	 (0.000302368+0j)
 (-23.97+0.12j)	 (6.2865e-05+0j)	 (6.2865e-05+0j)	 (0.000304254+0j)	 (0.000304254+0j)
 (-23.94+0.12j)	 (6.30202e-05+0j)	 (6.30202e-05+0j)	 (0.000306145+0j)	 (0.000306145+0j)
 (-23.91+0.12j)	 (6.3176e-05+0j)	 (6.3176e-05+0j)	 (0.00030804+0j)	 (0.00030804+0j)
 (-23.88+0.12j)	 (6.33324e-05+0j)	 (6.33324e-05+0j)	 (0.00030994+0j)	 (0.00030994+0j)
 (-23.85+0.12j)	 (6.34894e-05+0j)	 (6.34894e-05+0j)	 (0.000311845+0j)	 (0.000311845+0j)
 (-23.82+0.12j)	 (6.3647e-05+0j)	 (6.3647e-05+0j)	 (0.000313754+0j)	 (0.000313754+0j)
 (-23.79+0.12j)	 (6.38051e-05+0j)	 (6.38051e-05+0j)	 (0.000315668+0j)	 (0.000315668+0j)
 (-23.76+0.12j)	 (6.39639e-05+0j)	 (6.39639e-05+0j)	 (0.000317587+0j)	 (0.000317587+0j)
 (-23.73+0.12j)	 (6.41232e-05+0j)	 (6.41232e-05+0j)	 (0.000319511+0j)	 (0.000319511+0j)
