w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-29.125+0.1j)	 (3.58965e-05+0j)	 (3.58965e-05+0j)	 (3.05292e-05+0j)	 (3.05292e-05+0j)
 (-29.1+0.1j)	 (3.59575e-05+0j)	 (3.59575e-05+0j)	 (3.14281e-05+0j)	 (3.14281e-05+0j)
 (-29.075+0.1j)	 (3.60187e-05+0j)	 (3.60187e-05+0j)	 (3.23286e-05+0j)	 (3.23286e-05+0j)
 (-29.05+0.1j)	 (3.608e-05+0j)	 (3.608e-05+0j)	 (3.32306e-05+0j)	 (3.32306e-05+0j)
 (-29.025+0.1j)	 (3.61415e-05+0j)	 (3.61415e-05+0j)	 (3.41341e-05+0j)	 (3.41341e-05+0j)
 (-29+0.1j)	 (3.62031e-05+0j)	 (3.62031e-05+0j)	 (3.50392e-05+0j)	 (3.50392e-05+0j)
 (-28.975+0.1j)	 (3.62649e-05+0j)	 (3.62649e-05+0j)	 (3.59458e-05+0j)	 (3.59458e-05+0j)
 (-28.95+0.1j)	 (3.63269e-05+0j)	 (3.63269e-05+0j)	 (3.6854e-05+0j)	 (3.6854e-05+0j)
 (-28.925+0.1j)	 (3.6389e-05+0j)	 (3.6389e-05+0j)	 (3.77637e-05+0j)	 (3.77637e-05+0j)
 (-28.9+0.1j)	 (3.64512e-05+0j)	 (3.64512e-05+0j)	 (3.8675e-05+0j)	 (3.8675e-05+0j)
 (-28.875+0.1j)	 (3.65137e-05+0j)	 (3.65137e-05+0j)	 (3.95879e-05+0j)	 (3.95879e-05+0j)
 (-28.85+0.1j)	 (3.65762e-05+0j)	 (3.65762e-05+0j)	 (4.05023e-05+0j)	 (4.05023e-05+0j)
 (-28.825+0.1j)	 (3.6639e-05+0j)	 (3.6639e-05+0j)	 (4.14182e-05+0j)	 (4.14182e-05+0j)
 (-28.8+0.1j)	 (3.67019e-05+0j)	 (3.67019e-05+0j)	 (4.23358e-05+0j)	 (4.23358e-05+0j)
 (-28.775+0.1j)	 (3.6765e-05+0j)	 (3.6765e-05+0j)	 (4.32549e-05+0j)	 (4.32549e-05+0j)
 (-28.75+0.1j)	 (3.68282e-05+0j)	 (3.68282e-05+0j)	 (4.41756e-05+0j)	 (4.41756e-05+0j)
 (-28.725+0.1j)	 (3.68916e-05+0j)	 (3.68916e-05+0j)	 (4.50979e-05+0j)	 (4.50979e-05+0j)
 (-28.7+0.1j)	 (3.69552e-05+0j)	 (3.69552e-05+0j)	 (4.60218e-05+0j)	 (4.60218e-05+0j)
 (-28.675+0.1j)	 (3.7019e-05+0j)	 (3.7019e-05+0j)	 (4.69473e-05+0j)	 (4.69473e-05+0j)
 (-28.65+0.1j)	 (3.70829e-05+0j)	 (3.70829e-05+0j)	 (4.78743e-05+0j)	 (4.78743e-05+0j)
 (-28.625+0.1j)	 (3.71469e-05+0j)	 (3.71469e-05+0j)	 (4.8803e-05+0j)	 (4.8803e-05+0j)
 (-28.6+0.1j)	 (3.72112e-05+0j)	 (3.72112e-05+0j)	 (4.97333e-05+0j)	 (4.97333e-05+0j)
 (-28.575+0.1j)	 (3.72756e-05+0j)	 (3.72756e-05+0j)	 (5.06652e-05+0j)	 (5.06652e-05+0j)
 (-28.55+0.1j)	 (3.73402e-05+0j)	 (3.73402e-05+0j)	 (5.15987e-05+0j)	 (5.15987e-05+0j)
 (-28.525+0.1j)	 (3.74049e-05+0j)	 (3.74049e-05+0j)	 (5.25338e-05+0j)	 (5.25338e-05+0j)
 (-28.5+0.1j)	 (3.74698e-05+0j)	 (3.74698e-05+0j)	 (5.34705e-05+0j)	 (5.34705e-05+0j)
 (-28.475+0.1j)	 (3.75349e-05+0j)	 (3.75349e-05+0j)	 (5.44089e-05+0j)	 (5.44089e-05+0j)
 (-28.45+0.1j)	 (3.76002e-05+0j)	 (3.76002e-05+0j)	 (5.53489e-05+0j)	 (5.53489e-05+0j)
 (-28.425+0.1j)	 (3.76656e-05+0j)	 (3.76656e-05+0j)	 (5.62906e-05+0j)	 (5.62906e-05+0j)
 (-28.4+0.1j)	 (3.77312e-05+0j)	 (3.77312e-05+0j)	 (5.72338e-05+0j)	 (5.72338e-05+0j)
 (-28.375+0.1j)	 (3.7797e-05+0j)	 (3.7797e-05+0j)	 (5.81788e-05+0j)	 (5.81788e-05+0j)
 (-28.35+0.1j)	 (3.78629e-05+0j)	 (3.78629e-05+0j)	 (5.91253e-05+0j)	 (5.91253e-05+0j)
 (-28.325+0.1j)	 (3.7929e-05+0j)	 (3.7929e-05+0j)	 (6.00736e-05+0j)	 (6.00736e-05+0j)
 (-28.3+0.1j)	 (3.79953e-05+0j)	 (3.79953e-05+0j)	 (6.10234e-05+0j)	 (6.10234e-05+0j)
 (-28.275+0.1j)	 (3.80618e-05+0j)	 (3.80618e-05+0j)	 (6.1975e-05+0j)	 (6.1975e-05+0j)
 (-28.25+0.1j)	 (3.81284e-05+0j)	 (3.81284e-05+0j)	 (6.29282e-05+0j)	 (6.29282e-05+0j)
 (-28.225+0.1j)	 (3.81952e-05+0j)	 (3.81952e-05+0j)	 (6.38831e-05+0j)	 (6.38831e-05+0j)
 (-28.2+0.1j)	 (3.82622e-05+0j)	 (3.82622e-05+0j)	 (6.48396e-05+0j)	 (6.48396e-05+0j)
 (-28.175+0.1j)	 (3.83294e-05+0j)	 (3.83294e-05+0j)	 (6.57979e-05+0j)	 (6.57979e-05+0j)
 (-28.15+0.1j)	 (3.83968e-05+0j)	 (3.83968e-05+0j)	 (6.67578e-05+0j)	 (6.67578e-05+0j)
 (-28.125+0.1j)	 (3.84643e-05+0j)	 (3.84643e-05+0j)	 (6.77194e-05+0j)	 (6.77194e-05+0j)
 (-28.1+0.1j)	 (3.8532e-05+0j)	 (3.8532e-05+0j)	 (6.86827e-05+0j)	 (6.86827e-05+0j)
 (-28.075+0.1j)	 (3.85999e-05+0j)	 (3.85999e-05+0j)	 (6.96477e-05+0j)	 (6.96477e-05+0j)
 (-28.05+0.1j)	 (3.8668e-05+0j)	 (3.8668e-05+0j)	 (7.06144e-05+0j)	 (7.06144e-05+0j)
 (-28.025+0.1j)	 (3.87362e-05+0j)	 (3.87362e-05+0j)	 (7.15828e-05+0j)	 (7.15828e-05+0j)
 (-28+0.1j)	 (3.88047e-05+0j)	 (3.88047e-05+0j)	 (7.25529e-05+0j)	 (7.25529e-05+0j)
 (-27.975+0.1j)	 (3.88733e-05+0j)	 (3.88733e-05+0j)	 (7.35247e-05+0j)	 (7.35247e-05+0j)
 (-27.95+0.1j)	 (3.89421e-05+0j)	 (3.89421e-05+0j)	 (7.44983e-05+0j)	 (7.44983e-05+0j)
 (-27.925+0.1j)	 (3.90111e-05+0j)	 (3.90111e-05+0j)	 (7.54736e-05+0j)	 (7.54736e-05+0j)
 (-27.9+0.1j)	 (3.90802e-05+0j)	 (3.90802e-05+0j)	 (7.64506e-05+0j)	 (7.64506e-05+0j)
 (-27.875+0.1j)	 (3.91496e-05+0j)	 (3.91496e-05+0j)	 (7.74293e-05+0j)	 (7.74293e-05+0j)
 (-27.85+0.1j)	 (3.92191e-05+0j)	 (3.92191e-05+0j)	 (7.84098e-05+0j)	 (7.84098e-05+0j)
 (-27.825+0.1j)	 (3.92889e-05+0j)	 (3.92889e-05+0j)	 (7.9392e-05+0j)	 (7.9392e-05+0j)
 (-27.8+0.1j)	 (3.93588e-05+0j)	 (3.93588e-05+0j)	 (8.0376e-05+0j)	 (8.0376e-05+0j)
 (-27.775+0.1j)	 (3.94289e-05+0j)	 (3.94289e-05+0j)	 (8.13617e-05+0j)	 (8.13617e-05+0j)
 (-27.75+0.1j)	 (3.94992e-05+0j)	 (3.94992e-05+0j)	 (8.23492e-05+0j)	 (8.23492e-05+0j)
 (-27.725+0.1j)	 (3.95697e-05+0j)	 (3.95697e-05+0j)	 (8.33384e-05+0j)	 (8.33384e-05+0j)
 (-27.7+0.1j)	 (3.96404e-05+0j)	 (3.96404e-05+0j)	 (8.43294e-05+0j)	 (8.43294e-05+0j)
 (-27.675+0.1j)	 (3.97112e-05+0j)	 (3.97112e-05+0j)	 (8.53222e-05+0j)	 (8.53222e-05+0j)
 (-27.65+0.1j)	 (3.97823e-05+0j)	 (3.97823e-05+0j)	 (8.63168e-05+0j)	 (8.63168e-05+0j)
 (-27.625+0.1j)	 (3.98535e-05+0j)	 (3.98535e-05+0j)	 (8.73131e-05+0j)	 (8.73131e-05+0j)
 (-27.6+0.1j)	 (3.9925e-05+0j)	 (3.9925e-05+0j)	 (8.83112e-05+0j)	 (8.83112e-05+0j)
 (-27.575+0.1j)	 (3.99966e-05+0j)	 (3.99966e-05+0j)	 (8.93112e-05+0j)	 (8.93112e-05+0j)
 (-27.55+0.1j)	 (4.00684e-05+0j)	 (4.00684e-05+0j)	 (9.03129e-05+0j)	 (9.03129e-05+0j)
 (-27.525+0.1j)	 (4.01405e-05+0j)	 (4.01405e-05+0j)	 (9.13164e-05+0j)	 (9.13164e-05+0j)
 (-27.5+0.1j)	 (4.02127e-05+0j)	 (4.02127e-05+0j)	 (9.23217e-05+0j)	 (9.23217e-05+0j)
 (-27.475+0.1j)	 (4.02851e-05+0j)	 (4.02851e-05+0j)	 (9.33288e-05+0j)	 (9.33288e-05+0j)
 (-27.45+0.1j)	 (4.03577e-05+0j)	 (4.03577e-05+0j)	 (9.43378e-05+0j)	 (9.43378e-05+0j)
 (-27.425+0.1j)	 (4.04305e-05+0j)	 (4.04305e-05+0j)	 (9.53485e-05+0j)	 (9.53485e-05+0j)
 (-27.4+0.1j)	 (4.05035e-05+0j)	 (4.05035e-05+0j)	 (9.63611e-05+0j)	 (9.63611e-05+0j)
 (-27.375+0.1j)	 (4.05767e-05+0j)	 (4.05767e-05+0j)	 (9.73755e-05+0j)	 (9.73755e-05+0j)
 (-27.35+0.1j)	 (4.06502e-05+0j)	 (4.06502e-05+0j)	 (9.83918e-05+0j)	 (9.83918e-05+0j)
 (-27.325+0.1j)	 (4.07238e-05+0j)	 (4.07238e-05+0j)	 (9.94099e-05+0j)	 (9.94099e-05+0j)
 (-27.3+0.1j)	 (4.07976e-05+0j)	 (4.07976e-05+0j)	 (0.00010043+0j)	 (0.00010043+0j)
 (-27.275+0.1j)	 (4.08716e-05+0j)	 (4.08716e-05+0j)	 (0.000101452+0j)	 (0.000101452+0j)
 (-27.25+0.1j)	 (4.09458e-05+0j)	 (4.09458e-05+0j)	 (0.000102475+0j)	 (0.000102475+0j)
 (-27.225+0.1j)	 (4.10202e-05+0j)	 (4.10202e-05+0j)	 (0.000103501+0j)	 (0.000103501+0j)
 (-27.2+0.1j)	 (4.10949e-05+0j)	 (4.10949e-05+0j)	 (0.000104528+0j)	 (0.000104528+0j)
 (-27.175+0.1j)	 (4.11697e-05+0j)	 (4.11697e-05+0j)	 (0.000105557+0j)	 (0.000105557+0j)
 (-27.15+0.1j)	 (4.12447e-05+0j)	 (4.12447e-05+0j)	 (0.000106589+0j)	 (0.000106589+0j)
 (-27.125+0.1j)	 (4.132e-05+0j)	 (4.132e-05+0j)	 (0.000107622+0j)	 (0.000107622+0j)
 (-27.1+0.1j)	 (4.13954e-05+0j)	 (4.13954e-05+0j)	 (0.000108656+0j)	 (0.000108656+0j)
 (-27.075+0.1j)	 (4.14711e-05+0j)	 (4.14711e-05+0j)	 (0.000109693+0j)	 (0.000109693+0j)
 (-27.05+0.1j)	 (4.1547e-05+0j)	 (4.1547e-05+0j)	 (0.000110732+0j)	 (0.000110732+0j)
 (-27.025+0.1j)	 (4.1623e-05+0j)	 (4.1623e-05+0j)	 (0.000111772+0j)	 (0.000111772+0j)
 (-27+0.1j)	 (4.16993e-05+0j)	 (4.16993e-05+0j)	 (0.000112815+0j)	 (0.000112815+0j)
 (-26.975+0.1j)	 (4.17758e-05+0j)	 (4.17758e-05+0j)	 (0.000113859+0j)	 (0.000113859+0j)
 (-26.95+0.1j)	 (4.18526e-05+0j)	 (4.18526e-05+0j)	 (0.000114906+0j)	 (0.000114906+0j)
 (-26.925+0.1j)	 (4.19295e-05+0j)	 (4.19295e-05+0j)	 (0.000115954+0j)	 (0.000115954+0j)
 (-26.9+0.1j)	 (4.20066e-05+0j)	 (4.20066e-05+0j)	 (0.000117004+0j)	 (0.000117004+0j)
 (-26.875+0.1j)	 (4.2084e-05+0j)	 (4.2084e-05+0j)	 (0.000118056+0j)	 (0.000118056+0j)
 (-26.85+0.1j)	 (4.21616e-05+0j)	 (4.21616e-05+0j)	 (0.00011911+0j)	 (0.00011911+0j)
 (-26.825+0.1j)	 (4.22393e-05+0j)	 (4.22393e-05+0j)	 (0.000120166+0j)	 (0.000120166+0j)
 (-26.8+0.1j)	 (4.23174e-05+0j)	 (4.23174e-05+0j)	 (0.000121224+0j)	 (0.000121224+0j)
 (-26.775+0.1j)	 (4.23956e-05+0j)	 (4.23956e-05+0j)	 (0.000122284+0j)	 (0.000122284+0j)
 (-26.75+0.1j)	 (4.2474e-05+0j)	 (4.2474e-05+0j)	 (0.000123346+0j)	 (0.000123346+0j)
 (-26.725+0.1j)	 (4.25527e-05+0j)	 (4.25527e-05+0j)	 (0.00012441+0j)	 (0.00012441+0j)
 (-26.7+0.1j)	 (4.26316e-05+0j)	 (4.26316e-05+0j)	 (0.000125475+0j)	 (0.000125475+0j)
 (-26.675+0.1j)	 (4.27107e-05+0j)	 (4.27107e-05+0j)	 (0.000126543+0j)	 (0.000126543+0j)
 (-26.65+0.1j)	 (4.279e-05+0j)	 (4.279e-05+0j)	 (0.000127613+0j)	 (0.000127613+0j)
 (-26.625+0.1j)	 (4.28695e-05+0j)	 (4.28695e-05+0j)	 (0.000128685+0j)	 (0.000128685+0j)
 (-26.6+0.1j)	 (4.29493e-05+0j)	 (4.29493e-05+0j)	 (0.000129758+0j)	 (0.000129758+0j)
 (-26.575+0.1j)	 (4.30293e-05+0j)	 (4.30293e-05+0j)	 (0.000130834+0j)	 (0.000130834+0j)
 (-26.55+0.1j)	 (4.31095e-05+0j)	 (4.31095e-05+0j)	 (0.000131912+0j)	 (0.000131912+0j)
 (-26.525+0.1j)	 (4.319e-05+0j)	 (4.319e-05+0j)	 (0.000132992+0j)	 (0.000132992+0j)
 (-26.5+0.1j)	 (4.32707e-05+0j)	 (4.32707e-05+0j)	 (0.000134073+0j)	 (0.000134073+0j)
 (-26.475+0.1j)	 (4.33516e-05+0j)	 (4.33516e-05+0j)	 (0.000135157+0j)	 (0.000135157+0j)
 (-26.45+0.1j)	 (4.34327e-05+0j)	 (4.34327e-05+0j)	 (0.000136243+0j)	 (0.000136243+0j)
 (-26.425+0.1j)	 (4.35141e-05+0j)	 (4.35141e-05+0j)	 (0.000137331+0j)	 (0.000137331+0j)
 (-26.4+0.1j)	 (4.35956e-05+0j)	 (4.35956e-05+0j)	 (0.000138421+0j)	 (0.000138421+0j)
 (-26.375+0.1j)	 (4.36775e-05+0j)	 (4.36775e-05+0j)	 (0.000139513+0j)	 (0.000139513+0j)
 (-26.35+0.1j)	 (4.37595e-05+0j)	 (4.37595e-05+0j)	 (0.000140607+0j)	 (0.000140607+0j)
 (-26.325+0.1j)	 (4.38418e-05+0j)	 (4.38418e-05+0j)	 (0.000141703+0j)	 (0.000141703+0j)
 (-26.3+0.1j)	 (4.39243e-05+0j)	 (4.39243e-05+0j)	 (0.000142801+0j)	 (0.000142801+0j)
 (-26.275+0.1j)	 (4.40071e-05+0j)	 (4.40071e-05+0j)	 (0.000143901+0j)	 (0.000143901+0j)
 (-26.25+0.1j)	 (4.40901e-05+0j)	 (4.40901e-05+0j)	 (0.000145003+0j)	 (0.000145003+0j)
 (-26.225+0.1j)	 (4.41733e-05+0j)	 (4.41733e-05+0j)	 (0.000146108+0j)	 (0.000146108+0j)
 (-26.2+0.1j)	 (4.42568e-05+0j)	 (4.42568e-05+0j)	 (0.000147214+0j)	 (0.000147214+0j)
 (-26.175+0.1j)	 (4.43405e-05+0j)	 (4.43405e-05+0j)	 (0.000148323+0j)	 (0.000148323+0j)
 (-26.15+0.1j)	 (4.44245e-05+0j)	 (4.44245e-05+0j)	 (0.000149433+0j)	 (0.000149433+0j)
 (-26.125+0.1j)	 (4.45086e-05+0j)	 (4.45086e-05+0j)	 (0.000150546+0j)	 (0.000150546+0j)
 (-26.1+0.1j)	 (4.45931e-05+0j)	 (4.45931e-05+0j)	 (0.000151661+0j)	 (0.000151661+0j)
 (-26.075+0.1j)	 (4.46778e-05+0j)	 (4.46778e-05+0j)	 (0.000152778+0j)	 (0.000152778+0j)
 (-26.05+0.1j)	 (4.47627e-05+0j)	 (4.47627e-05+0j)	 (0.000153897+0j)	 (0.000153897+0j)
 (-26.025+0.1j)	 (4.48478e-05+0j)	 (4.48478e-05+0j)	 (0.000155018+0j)	 (0.000155018+0j)
 (-26+0.1j)	 (4.49332e-05+0j)	 (4.49332e-05+0j)	 (0.000156141+0j)	 (0.000156141+0j)
 (-25.975+0.1j)	 (4.50189e-05+0j)	 (4.50189e-05+0j)	 (0.000157267+0j)	 (0.000157267+0j)
 (-25.95+0.1j)	 (4.51048e-05+0j)	 (4.51048e-05+0j)	 (0.000158394+0j)	 (0.000158394+0j)
 (-25.925+0.1j)	 (4.51909e-05+0j)	 (4.51909e-05+0j)	 (0.000159524+0j)	 (0.000159524+0j)
 (-25.9+0.1j)	 (4.52773e-05+0j)	 (4.52773e-05+0j)	 (0.000160656+0j)	 (0.000160656+0j)
 (-25.875+0.1j)	 (4.5364e-05+0j)	 (4.5364e-05+0j)	 (0.00016179+0j)	 (0.00016179+0j)
 (-25.85+0.1j)	 (4.54509e-05+0j)	 (4.54509e-05+0j)	 (0.000162926+0j)	 (0.000162926+0j)
 (-25.825+0.1j)	 (4.5538e-05+0j)	 (4.5538e-05+0j)	 (0.000164065+0j)	 (0.000164065+0j)
 (-25.8+0.1j)	 (4.56254e-05+0j)	 (4.56254e-05+0j)	 (0.000165205+0j)	 (0.000165205+0j)
 (-25.775+0.1j)	 (4.57131e-05+0j)	 (4.57131e-05+0j)	 (0.000166348+0j)	 (0.000166348+0j)
 (-25.75+0.1j)	 (4.5801e-05+0j)	 (4.5801e-05+0j)	 (0.000167493+0j)	 (0.000167493+0j)
 (-25.725+0.1j)	 (4.58892e-05+0j)	 (4.58892e-05+0j)	 (0.000168641+0j)	 (0.000168641+0j)
 (-25.7+0.1j)	 (4.59776e-05+0j)	 (4.59776e-05+0j)	 (0.00016979+0j)	 (0.00016979+0j)
 (-25.675+0.1j)	 (4.60663e-05+0j)	 (4.60663e-05+0j)	 (0.000170942+0j)	 (0.000170942+0j)
 (-25.65+0.1j)	 (4.61552e-05+0j)	 (4.61552e-05+0j)	 (0.000172096+0j)	 (0.000172096+0j)
 (-25.625+0.1j)	 (4.62444e-05+0j)	 (4.62444e-05+0j)	 (0.000173252+0j)	 (0.000173252+0j)
 (-25.6+0.1j)	 (4.63339e-05+0j)	 (4.63339e-05+0j)	 (0.00017441+0j)	 (0.00017441+0j)
 (-25.575+0.1j)	 (4.64236e-05+0j)	 (4.64236e-05+0j)	 (0.000175571+0j)	 (0.000175571+0j)
 (-25.55+0.1j)	 (4.65136e-05+0j)	 (4.65136e-05+0j)	 (0.000176733+0j)	 (0.000176733+0j)
 (-25.525+0.1j)	 (4.66038e-05+0j)	 (4.66038e-05+0j)	 (0.000177898+0j)	 (0.000177898+0j)
 (-25.5+0.1j)	 (4.66943e-05+0j)	 (4.66943e-05+0j)	 (0.000179066+0j)	 (0.000179066+0j)
 (-25.475+0.1j)	 (4.67851e-05+0j)	 (4.67851e-05+0j)	 (0.000180235+0j)	 (0.000180235+0j)
 (-25.45+0.1j)	 (4.68762e-05+0j)	 (4.68762e-05+0j)	 (0.000181407+0j)	 (0.000181407+0j)
 (-25.425+0.1j)	 (4.69675e-05+0j)	 (4.69675e-05+0j)	 (0.000182582+0j)	 (0.000182582+0j)
 (-25.4+0.1j)	 (4.70591e-05+0j)	 (4.70591e-05+0j)	 (0.000183758+0j)	 (0.000183758+0j)
 (-25.375+0.1j)	 (4.71509e-05+0j)	 (4.71509e-05+0j)	 (0.000184937+0j)	 (0.000184937+0j)
 (-25.35+0.1j)	 (4.72431e-05+0j)	 (4.72431e-05+0j)	 (0.000186118+0j)	 (0.000186118+0j)
 (-25.325+0.1j)	 (4.73355e-05+0j)	 (4.73355e-05+0j)	 (0.000187301+0j)	 (0.000187301+0j)
 (-25.3+0.1j)	 (4.74281e-05+0j)	 (4.74281e-05+0j)	 (0.000188487+0j)	 (0.000188487+0j)
 (-25.275+0.1j)	 (4.75211e-05+0j)	 (4.75211e-05+0j)	 (0.000189675+0j)	 (0.000189675+0j)
 (-25.25+0.1j)	 (4.76143e-05+0j)	 (4.76143e-05+0j)	 (0.000190865+0j)	 (0.000190865+0j)
 (-25.225+0.1j)	 (4.77078e-05+0j)	 (4.77078e-05+0j)	 (0.000192058+0j)	 (0.000192058+0j)
 (-25.2+0.1j)	 (4.78016e-05+0j)	 (4.78016e-05+0j)	 (0.000193253+0j)	 (0.000193253+0j)
 (-25.175+0.1j)	 (4.78956e-05+0j)	 (4.78956e-05+0j)	 (0.000194451+0j)	 (0.000194451+0j)
 (-25.15+0.1j)	 (4.799e-05+0j)	 (4.799e-05+0j)	 (0.00019565+0j)	 (0.00019565+0j)
 (-25.125+0.1j)	 (4.80846e-05+0j)	 (4.80846e-05+0j)	 (0.000196852+0j)	 (0.000196852+0j)
 (-25.1+0.1j)	 (4.81795e-05+0j)	 (4.81795e-05+0j)	 (0.000198057+0j)	 (0.000198057+0j)
 (-25.075+0.1j)	 (4.82747e-05+0j)	 (4.82747e-05+0j)	 (0.000199264+0j)	 (0.000199264+0j)
 (-25.05+0.1j)	 (4.83702e-05+0j)	 (4.83702e-05+0j)	 (0.000200473+0j)	 (0.000200473+0j)
 (-25.025+0.1j)	 (4.84659e-05+0j)	 (4.84659e-05+0j)	 (0.000201685+0j)	 (0.000201685+0j)
 (-25+0.1j)	 (4.8562e-05+0j)	 (4.8562e-05+0j)	 (0.000202899+0j)	 (0.000202899+0j)
 (-24.975+0.1j)	 (4.86583e-05+0j)	 (4.86583e-05+0j)	 (0.000204115+0j)	 (0.000204115+0j)
 (-24.95+0.1j)	 (4.87549e-05+0j)	 (4.87549e-05+0j)	 (0.000205334+0j)	 (0.000205334+0j)
 (-24.925+0.1j)	 (4.88518e-05+0j)	 (4.88518e-05+0j)	 (0.000206555+0j)	 (0.000206555+0j)
 (-24.9+0.1j)	 (4.8949e-05+0j)	 (4.8949e-05+0j)	 (0.000207779+0j)	 (0.000207779+0j)
 (-24.875+0.1j)	 (4.90465e-05+0j)	 (4.90465e-05+0j)	 (0.000209005+0j)	 (0.000209005+0j)
 (-24.85+0.1j)	 (4.91443e-05+0j)	 (4.91443e-05+0j)	 (0.000210234+0j)	 (0.000210234+0j)
 (-24.825+0.1j)	 (4.92424e-05+0j)	 (4.92424e-05+0j)	 (0.000211465+0j)	 (0.000211465+0j)
