w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-14.675+0.05j)	 (7.80362e-05+0j)	 (7.80362e-05+0j)	 (2.48062e-05+0j)	 (2.48062e-05+0j)
 (-14.6625+0.05j)	 (7.81763e-05+0j)	 (7.81763e-05+0j)	 (2.57834e-05+0j)	 (2.57834e-05+0j)
 (-14.65+0.05j)	 (7.83168e-05+0j)	 (7.83168e-05+0j)	 (2.67624e-05+0j)	 (2.67624e-05+0j)
 (-14.6375+0.05j)	 (7.84576e-05+0j)	 (7.84576e-05+0j)	 (2.77431e-05+0j)	 (2.77431e-05+0j)
 (-14.625+0.05j)	 (7.85989e-05+0j)	 (7.85989e-05+0j)	 (2.87256e-05+0j)	 (2.87256e-05+0j)
 (-14.6125+0.05j)	 (7.87405e-05+0j)	 (7.87405e-05+0j)	 (2.97099e-05+0j)	 (2.97099e-05+0j)
 (-14.6+0.05j)	 (7.88825e-05+0j)	 (7.88825e-05+0j)	 (3.06959e-05+0j)	 (3.06959e-05+0j)
 (-14.5875+0.05j)	 (7.9025e-05+0j)	 (7.9025e-05+0j)	 (3.16837e-05+0j)	 (3.16837e-05+0j)
 (-14.575+0.05j)	 (7.91678e-05+0j)	 (7.91678e-05+0j)	 (3.26733e-05+0j)	 (3.26733e-05+0j)
 (-14.5625+0.05j)	 (7.9311e-05+0j)	 (7.9311e-05+0j)	 (3.36647e-05+0j)	 (3.36647e-05+0j)
 (-14.55+0.05j)	 (7.94546e-05+0j)	 (7.94546e-05+0j)	 (3.46579e-05+0j)	 (3.46579e-05+0j)
 (-14.5375+0.05j)	 (7.95986e-05+0j)	 (7.95986e-05+0j)	 (3.56529e-05+0j)	 (3.56529e-05+0j)
 (-14.525+0.05j)	 (7.9743e-05+0j)	 (7.9743e-05+0j)	 (3.66496e-05+0j)	 (3.66496e-05+0j)
 (-14.5125+0.05j)	 (7.98877e-05+0j)	 (7.98877e-05+0j)	 (3.76482e-05+0j)	 (3.76482e-05+0j)
 (-14.5+0.05j)	 (8.00329e-05+0j)	 (8.00329e-05+0j)	 (3.86487e-05+0j)	 (3.86487e-05+0j)
 (-14.4875+0.05j)	 (8.01785e-05+0j)	 (8.01785e-05+0j)	 (3.96509e-05+0j)	 (3.96509e-05+0j)
 (-14.475+0.05j)	 (8.03245e-05+0j)	 (8.03245e-05+0j)	 (4.06549e-05+0j)	 (4.06549e-05+0j)
 (-14.4625+0.05j)	 (8.04709e-05+0j)	 (8.04709e-05+0j)	 (4.16608e-05+0j)	 (4.16608e-05+0j)
 (-14.45+0.05j)	 (8.06177e-05+0j)	 (8.06177e-05+0j)	 (4.26686e-05+0j)	 (4.26686e-05+0j)
 (-14.4375+0.05j)	 (8.07649e-05+0j)	 (8.07649e-05+0j)	 (4.36781e-05+0j)	 (4.36781e-05+0j)
 (-14.425+0.05j)	 (8.09126e-05+0j)	 (8.09126e-05+0j)	 (4.46895e-05+0j)	 (4.46895e-05+0j)
 (-14.4125+0.05j)	 (8.10606e-05+0j)	 (8.10606e-05+0j)	 (4.57028e-05+0j)	 (4.57028e-05+0j)
 (-14.4+0.05j)	 (8.1209e-05+0j)	 (8.1209e-05+0j)	 (4.67179e-05+0j)	 (4.67179e-05+0j)
 (-14.3875+0.05j)	 (8.13579e-05+0j)	 (8.13579e-05+0j)	 (4.77349e-05+0j)	 (4.77349e-05+0j)
 (-14.375+0.05j)	 (8.15072e-05+0j)	 (8.15072e-05+0j)	 (4.87537e-05+0j)	 (4.87537e-05+0j)
 (-14.3625+0.05j)	 (8.16569e-05+0j)	 (8.16569e-05+0j)	 (4.97744e-05+0j)	 (4.97744e-05+0j)
 (-14.35+0.05j)	 (8.1807e-05+0j)	 (8.1807e-05+0j)	 (5.0797e-05+0j)	 (5.0797e-05+0j)
 (-14.3375+0.05j)	 (8.19575e-05+0j)	 (8.19575e-05+0j)	 (5.18215e-05+0j)	 (5.18215e-05+0j)
 (-14.325+0.05j)	 (8.21085e-05+0j)	 (8.21085e-05+0j)	 (5.28478e-05+0j)	 (5.28478e-05+0j)
 (-14.3125+0.05j)	 (8.22598e-05+0j)	 (8.22598e-05+0j)	 (5.38761e-05+0j)	 (5.38761e-05+0j)
 (-14.3+0.05j)	 (8.24116e-05+0j)	 (8.24116e-05+0j)	 (5.49062e-05+0j)	 (5.49062e-05+0j)
 (-14.2875+0.05j)	 (8.25639e-05+0j)	 (8.25639e-05+0j)	 (5.59383e-05+0j)	 (5.59383e-05+0j)
 (-14.275+0.05j)	 (8.27165e-05+0j)	 (8.27165e-05+0j)	 (5.69722e-05+0j)	 (5.69722e-05+0j)
 (-14.2625+0.05j)	 (8.28696e-05+0j)	 (8.28696e-05+0j)	 (5.80081e-05+0j)	 (5.80081e-05+0j)
 (-14.25+0.05j)	 (8.30231e-05+0j)	 (8.30231e-05+0j)	 (5.90459e-05+0j)	 (5.90459e-05+0j)
 (-14.2375+0.05j)	 (8.31771e-05+0j)	 (8.31771e-05+0j)	 (6.00856e-05+0j)	 (6.00856e-05+0j)
 (-14.225+0.05j)	 (8.33315e-05+0j)	 (8.33315e-05+0j)	 (6.11272e-05+0j)	 (6.11272e-05+0j)
 (-14.2125+0.05j)	 (8.34863e-05+0j)	 (8.34863e-05+0j)	 (6.21708e-05+0j)	 (6.21708e-05+0j)
 (-14.2+0.05j)	 (8.36415e-05+0j)	 (8.36415e-05+0j)	 (6.32163e-05+0j)	 (6.32163e-05+0j)
 (-14.1875+0.05j)	 (8.37972e-05+0j)	 (8.37972e-05+0j)	 (6.42638e-05+0j)	 (6.42638e-05+0j)
 (-14.175+0.05j)	 (8.39534e-05+0j)	 (8.39534e-05+0j)	 (6.53132e-05+0j)	 (6.53132e-05+0j)
 (-14.1625+0.05j)	 (8.411e-05+0j)	 (8.411e-05+0j)	 (6.63646e-05+0j)	 (6.63646e-05+0j)
 (-14.15+0.05j)	 (8.4267e-05+0j)	 (8.4267e-05+0j)	 (6.74179e-05+0j)	 (6.74179e-05+0j)
 (-14.1375+0.05j)	 (8.44245e-05+0j)	 (8.44245e-05+0j)	 (6.84732e-05+0j)	 (6.84732e-05+0j)
 (-14.125+0.05j)	 (8.45824e-05+0j)	 (8.45824e-05+0j)	 (6.95305e-05+0j)	 (6.95305e-05+0j)
 (-14.1125+0.05j)	 (8.47408e-05+0j)	 (8.47408e-05+0j)	 (7.05898e-05+0j)	 (7.05898e-05+0j)
 (-14.1+0.05j)	 (8.48996e-05+0j)	 (8.48996e-05+0j)	 (7.1651e-05+0j)	 (7.1651e-05+0j)
 (-14.0875+0.05j)	 (8.50589e-05+0j)	 (8.50589e-05+0j)	 (7.27143e-05+0j)	 (7.27143e-05+0j)
 (-14.075+0.05j)	 (8.52186e-05+0j)	 (8.52186e-05+0j)	 (7.37795e-05+0j)	 (7.37795e-05+0j)
 (-14.0625+0.05j)	 (8.53788e-05+0j)	 (8.53788e-05+0j)	 (7.48467e-05+0j)	 (7.48467e-05+0j)
 (-14.05+0.05j)	 (8.55395e-05+0j)	 (8.55395e-05+0j)	 (7.5916e-05+0j)	 (7.5916e-05+0j)
 (-14.0375+0.05j)	 (8.57006e-05+0j)	 (8.57006e-05+0j)	 (7.69872e-05+0j)	 (7.69872e-05+0j)
 (-14.025+0.05j)	 (8.58621e-05+0j)	 (8.58621e-05+0j)	 (7.80605e-05+0j)	 (7.80605e-05+0j)
 (-14.0125+0.05j)	 (8.60242e-05+0j)	 (8.60242e-05+0j)	 (7.91358e-05+0j)	 (7.91358e-05+0j)
 (-14+0.05j)	 (8.61867e-05+0j)	 (8.61867e-05+0j)	 (8.02131e-05+0j)	 (8.02131e-05+0j)
 (-13.9875+0.05j)	 (8.63497e-05+0j)	 (8.63497e-05+0j)	 (8.12925e-05+0j)	 (8.12925e-05+0j)
 (-13.975+0.05j)	 (8.65131e-05+0j)	 (8.65131e-05+0j)	 (8.23739e-05+0j)	 (8.23739e-05+0j)
 (-13.9625+0.05j)	 (8.6677e-05+0j)	 (8.6677e-05+0j)	 (8.34574e-05+0j)	 (8.34574e-05+0j)
 (-13.95+0.05j)	 (8.68414e-05+0j)	 (8.68414e-05+0j)	 (8.45429e-05+0j)	 (8.45429e-05+0j)
 (-13.9375+0.05j)	 (8.70063e-05+0j)	 (8.70063e-05+0j)	 (8.56305e-05+0j)	 (8.56305e-05+0j)
 (-13.925+0.05j)	 (8.71716e-05+0j)	 (8.71716e-05+0j)	 (8.67201e-05+0j)	 (8.67201e-05+0j)
 (-13.9125+0.05j)	 (8.73374e-05+0j)	 (8.73374e-05+0j)	 (8.78118e-05+0j)	 (8.78118e-05+0j)
 (-13.9+0.05j)	 (8.75037e-05+0j)	 (8.75037e-05+0j)	 (8.89056e-05+0j)	 (8.89056e-05+0j)
 (-13.8875+0.05j)	 (8.76705e-05+0j)	 (8.76705e-05+0j)	 (9.00015e-05+0j)	 (9.00015e-05+0j)
 (-13.875+0.05j)	 (8.78378e-05+0j)	 (8.78378e-05+0j)	 (9.10995e-05+0j)	 (9.10995e-05+0j)
 (-13.8625+0.05j)	 (8.80055e-05+0j)	 (8.80055e-05+0j)	 (9.21996e-05+0j)	 (9.21996e-05+0j)
 (-13.85+0.05j)	 (8.81737e-05+0j)	 (8.81737e-05+0j)	 (9.33017e-05+0j)	 (9.33017e-05+0j)
 (-13.8375+0.05j)	 (8.83425e-05+0j)	 (8.83425e-05+0j)	 (9.4406e-05+0j)	 (9.4406e-05+0j)
 (-13.825+0.05j)	 (8.85117e-05+0j)	 (8.85117e-05+0j)	 (9.55124e-05+0j)	 (9.55124e-05+0j)
 (-13.8125+0.05j)	 (8.86814e-05+0j)	 (8.86814e-05+0j)	 (9.66209e-05+0j)	 (9.66209e-05+0j)
 (-13.8+0.05j)	 (8.88516e-05+0j)	 (8.88516e-05+0j)	 (9.77316e-05+0j)	 (9.77316e-05+0j)
 (-13.7875+0.05j)	 (8.90223e-05+0j)	 (8.90223e-05+0j)	 (9.88444e-05+0j)	 (9.88444e-05+0j)
 (-13.775+0.05j)	 (8.91935e-05+0j)	 (8.91935e-05+0j)	 (9.99593e-05+0j)	 (9.99593e-05+0j)
 (-13.7625+0.05j)	 (8.93653e-05+0j)	 (8.93653e-05+0j)	 (0.000101076+0j)	 (0.000101076+0j)
 (-13.75+0.05j)	 (8.95375e-05+0j)	 (8.95375e-05+0j)	 (0.000102196+0j)	 (0.000102196+0j)
 (-13.7375+0.05j)	 (8.97102e-05+0j)	 (8.97102e-05+0j)	 (0.000103317+0j)	 (0.000103317+0j)
 (-13.725+0.05j)	 (8.98834e-05+0j)	 (8.98834e-05+0j)	 (0.00010444+0j)	 (0.00010444+0j)
 (-13.7125+0.05j)	 (9.00572e-05+0j)	 (9.00572e-05+0j)	 (0.000105566+0j)	 (0.000105566+0j)
 (-13.7+0.05j)	 (9.02314e-05+0j)	 (9.02314e-05+0j)	 (0.000106694+0j)	 (0.000106694+0j)
 (-13.6875+0.05j)	 (9.04062e-05+0j)	 (9.04062e-05+0j)	 (0.000107824+0j)	 (0.000107824+0j)
 (-13.675+0.05j)	 (9.05815e-05+0j)	 (9.05815e-05+0j)	 (0.000108956+0j)	 (0.000108956+0j)
 (-13.6625+0.05j)	 (9.07573e-05+0j)	 (9.07573e-05+0j)	 (0.000110091+0j)	 (0.000110091+0j)
 (-13.65+0.05j)	 (9.09336e-05+0j)	 (9.09336e-05+0j)	 (0.000111228+0j)	 (0.000111228+0j)
 (-13.6375+0.05j)	 (9.11104e-05+0j)	 (9.11104e-05+0j)	 (0.000112366+0j)	 (0.000112366+0j)
 (-13.625+0.05j)	 (9.12878e-05+0j)	 (9.12878e-05+0j)	 (0.000113508+0j)	 (0.000113508+0j)
 (-13.6125+0.05j)	 (9.14657e-05+0j)	 (9.14657e-05+0j)	 (0.000114651+0j)	 (0.000114651+0j)
 (-13.6+0.05j)	 (9.16441e-05+0j)	 (9.16441e-05+0j)	 (0.000115796+0j)	 (0.000115796+0j)
 (-13.5875+0.05j)	 (9.18231e-05+0j)	 (9.18231e-05+0j)	 (0.000116944+0j)	 (0.000116944+0j)
 (-13.575+0.05j)	 (9.20026e-05+0j)	 (9.20026e-05+0j)	 (0.000118094+0j)	 (0.000118094+0j)
 (-13.5625+0.05j)	 (9.21826e-05+0j)	 (9.21826e-05+0j)	 (0.000119247+0j)	 (0.000119247+0j)
 (-13.55+0.05j)	 (9.23631e-05+0j)	 (9.23631e-05+0j)	 (0.000120401+0j)	 (0.000120401+0j)
 (-13.5375+0.05j)	 (9.25442e-05+0j)	 (9.25442e-05+0j)	 (0.000121558+0j)	 (0.000121558+0j)
 (-13.525+0.05j)	 (9.27259e-05+0j)	 (9.27259e-05+0j)	 (0.000122717+0j)	 (0.000122717+0j)
 (-13.5125+0.05j)	 (9.29081e-05+0j)	 (9.29081e-05+0j)	 (0.000123878+0j)	 (0.000123878+0j)
 (-13.5+0.05j)	 (9.30908e-05+0j)	 (9.30908e-05+0j)	 (0.000125042+0j)	 (0.000125042+0j)
 (-13.4875+0.05j)	 (9.32741e-05+0j)	 (9.32741e-05+0j)	 (0.000126208+0j)	 (0.000126208+0j)
 (-13.475+0.05j)	 (9.34579e-05+0j)	 (9.34579e-05+0j)	 (0.000127376+0j)	 (0.000127376+0j)
 (-13.4625+0.05j)	 (9.36423e-05+0j)	 (9.36423e-05+0j)	 (0.000128547+0j)	 (0.000128547+0j)
 (-13.45+0.05j)	 (9.38272e-05+0j)	 (9.38272e-05+0j)	 (0.000129719+0j)	 (0.000129719+0j)
 (-13.4375+0.05j)	 (9.40127e-05+0j)	 (9.40127e-05+0j)	 (0.000130895+0j)	 (0.000130895+0j)
 (-13.425+0.05j)	 (9.41987e-05+0j)	 (9.41987e-05+0j)	 (0.000132072+0j)	 (0.000132072+0j)
 (-13.4125+0.05j)	 (9.43854e-05+0j)	 (9.43854e-05+0j)	 (0.000133252+0j)	 (0.000133252+0j)
 (-13.4+0.05j)	 (9.45725e-05+0j)	 (9.45725e-05+0j)	 (0.000134434+0j)	 (0.000134434+0j)
 (-13.3875+0.05j)	 (9.47603e-05+0j)	 (9.47603e-05+0j)	 (0.000135619+0j)	 (0.000135619+0j)
 (-13.375+0.05j)	 (9.49486e-05+0j)	 (9.49486e-05+0j)	 (0.000136805+0j)	 (0.000136805+0j)
 (-13.3625+0.05j)	 (9.51375e-05+0j)	 (9.51375e-05+0j)	 (0.000137995+0j)	 (0.000137995+0j)
 (-13.35+0.05j)	 (9.53269e-05+0j)	 (9.53269e-05+0j)	 (0.000139186+0j)	 (0.000139186+0j)
 (-13.3375+0.05j)	 (9.5517e-05+0j)	 (9.5517e-05+0j)	 (0.00014038+0j)	 (0.00014038+0j)
 (-13.325+0.05j)	 (9.57076e-05+0j)	 (9.57076e-05+0j)	 (0.000141577+0j)	 (0.000141577+0j)
 (-13.3125+0.05j)	 (9.58988e-05+0j)	 (9.58988e-05+0j)	 (0.000142775+0j)	 (0.000142775+0j)
 (-13.3+0.05j)	 (9.60905e-05+0j)	 (9.60905e-05+0j)	 (0.000143976+0j)	 (0.000143976+0j)
 (-13.2875+0.05j)	 (9.62829e-05+0j)	 (9.62829e-05+0j)	 (0.00014518+0j)	 (0.00014518+0j)
 (-13.275+0.05j)	 (9.64758e-05+0j)	 (9.64758e-05+0j)	 (0.000146386+0j)	 (0.000146386+0j)
 (-13.2625+0.05j)	 (9.66694e-05+0j)	 (9.66694e-05+0j)	 (0.000147594+0j)	 (0.000147594+0j)
 (-13.25+0.05j)	 (9.68635e-05+0j)	 (9.68635e-05+0j)	 (0.000148805+0j)	 (0.000148805+0j)
 (-13.2375+0.05j)	 (9.70582e-05+0j)	 (9.70582e-05+0j)	 (0.000150018+0j)	 (0.000150018+0j)
 (-13.225+0.05j)	 (9.72535e-05+0j)	 (9.72535e-05+0j)	 (0.000151234+0j)	 (0.000151234+0j)
 (-13.2125+0.05j)	 (9.74495e-05+0j)	 (9.74495e-05+0j)	 (0.000152452+0j)	 (0.000152452+0j)
 (-13.2+0.05j)	 (9.7646e-05+0j)	 (9.7646e-05+0j)	 (0.000153673+0j)	 (0.000153673+0j)
 (-13.1875+0.05j)	 (9.78431e-05+0j)	 (9.78431e-05+0j)	 (0.000154896+0j)	 (0.000154896+0j)
 (-13.175+0.05j)	 (9.80409e-05+0j)	 (9.80409e-05+0j)	 (0.000156121+0j)	 (0.000156121+0j)
 (-13.1625+0.05j)	 (9.82392e-05+0j)	 (9.82392e-05+0j)	 (0.000157349+0j)	 (0.000157349+0j)
 (-13.15+0.05j)	 (9.84382e-05+0j)	 (9.84382e-05+0j)	 (0.00015858+0j)	 (0.00015858+0j)
 (-13.1375+0.05j)	 (9.86377e-05+0j)	 (9.86377e-05+0j)	 (0.000159813+0j)	 (0.000159813+0j)
 (-13.125+0.05j)	 (9.88379e-05+0j)	 (9.88379e-05+0j)	 (0.000161048+0j)	 (0.000161048+0j)
 (-13.1125+0.05j)	 (9.90387e-05+0j)	 (9.90387e-05+0j)	 (0.000162286+0j)	 (0.000162286+0j)
 (-13.1+0.05j)	 (9.92402e-05+0j)	 (9.92402e-05+0j)	 (0.000163527+0j)	 (0.000163527+0j)
 (-13.0875+0.05j)	 (9.94422e-05+0j)	 (9.94422e-05+0j)	 (0.00016477+0j)	 (0.00016477+0j)
 (-13.075+0.05j)	 (9.96449e-05+0j)	 (9.96449e-05+0j)	 (0.000166015+0j)	 (0.000166015+0j)
 (-13.0625+0.05j)	 (9.98482e-05+0j)	 (9.98482e-05+0j)	 (0.000167263+0j)	 (0.000167263+0j)
 (-13.05+0.05j)	 (0.000100052+0j)	 (0.000100052+0j)	 (0.000168514+0j)	 (0.000168514+0j)
 (-13.0375+0.05j)	 (0.000100257+0j)	 (0.000100257+0j)	 (0.000169767+0j)	 (0.000169767+0j)
 (-13.025+0.05j)	 (0.000100462+0j)	 (0.000100462+0j)	 (0.000171023+0j)	 (0.000171023+0j)
 (-13.0125+0.05j)	 (0.000100668+0j)	 (0.000100668+0j)	 (0.000172281+0j)	 (0.000172281+0j)
 (-13+0.05j)	 (0.000100874+0j)	 (0.000100874+0j)	 (0.000173542+0j)	 (0.000173542+0j)
 (-12.9875+0.05j)	 (0.000101082+0j)	 (0.000101082+0j)	 (0.000174806+0j)	 (0.000174806+0j)
 (-12.975+0.05j)	 (0.000101289+0j)	 (0.000101289+0j)	 (0.000176072+0j)	 (0.000176072+0j)
 (-12.9625+0.05j)	 (0.000101498+0j)	 (0.000101498+0j)	 (0.000177341+0j)	 (0.000177341+0j)
 (-12.95+0.05j)	 (0.000101707+0j)	 (0.000101707+0j)	 (0.000178612+0j)	 (0.000178612+0j)
 (-12.9375+0.05j)	 (0.000101917+0j)	 (0.000101917+0j)	 (0.000179886+0j)	 (0.000179886+0j)
 (-12.925+0.05j)	 (0.000102127+0j)	 (0.000102127+0j)	 (0.000181162+0j)	 (0.000181162+0j)
 (-12.9125+0.05j)	 (0.000102338+0j)	 (0.000102338+0j)	 (0.000182442+0j)	 (0.000182442+0j)
 (-12.9+0.05j)	 (0.00010255+0j)	 (0.00010255+0j)	 (0.000183724+0j)	 (0.000183724+0j)
 (-12.8875+0.05j)	 (0.000102762+0j)	 (0.000102762+0j)	 (0.000185008+0j)	 (0.000185008+0j)
 (-12.875+0.05j)	 (0.000102976+0j)	 (0.000102976+0j)	 (0.000186295+0j)	 (0.000186295+0j)
 (-12.8625+0.05j)	 (0.000103189+0j)	 (0.000103189+0j)	 (0.000187585+0j)	 (0.000187585+0j)
 (-12.85+0.05j)	 (0.000103404+0j)	 (0.000103404+0j)	 (0.000188878+0j)	 (0.000188878+0j)
 (-12.8375+0.05j)	 (0.000103619+0j)	 (0.000103619+0j)	 (0.000190173+0j)	 (0.000190173+0j)
 (-12.825+0.05j)	 (0.000103835+0j)	 (0.000103835+0j)	 (0.000191471+0j)	 (0.000191471+0j)
 (-12.8125+0.05j)	 (0.000104051+0j)	 (0.000104051+0j)	 (0.000192771+0j)	 (0.000192771+0j)
 (-12.8+0.05j)	 (0.000104268+0j)	 (0.000104268+0j)	 (0.000194075+0j)	 (0.000194075+0j)
 (-12.7875+0.05j)	 (0.000104486+0j)	 (0.000104486+0j)	 (0.000195381+0j)	 (0.000195381+0j)
 (-12.775+0.05j)	 (0.000104705+0j)	 (0.000104705+0j)	 (0.00019669+0j)	 (0.00019669+0j)
 (-12.7625+0.05j)	 (0.000104924+0j)	 (0.000104924+0j)	 (0.000198001+0j)	 (0.000198001+0j)
 (-12.75+0.05j)	 (0.000105144+0j)	 (0.000105144+0j)	 (0.000199316+0j)	 (0.000199316+0j)
 (-12.7375+0.05j)	 (0.000105365+0j)	 (0.000105365+0j)	 (0.000200633+0j)	 (0.000200633+0j)
 (-12.725+0.05j)	 (0.000105586+0j)	 (0.000105586+0j)	 (0.000201952+0j)	 (0.000201952+0j)
 (-12.7125+0.05j)	 (0.000105808+0j)	 (0.000105808+0j)	 (0.000203275+0j)	 (0.000203275+0j)
 (-12.7+0.05j)	 (0.000106031+0j)	 (0.000106031+0j)	 (0.0002046+0j)	 (0.0002046+0j)
 (-12.6875+0.05j)	 (0.000106255+0j)	 (0.000106255+0j)	 (0.000205929+0j)	 (0.000205929+0j)
 (-12.675+0.05j)	 (0.000106479+0j)	 (0.000106479+0j)	 (0.00020726+0j)	 (0.00020726+0j)
 (-12.6625+0.05j)	 (0.000106704+0j)	 (0.000106704+0j)	 (0.000208593+0j)	 (0.000208593+0j)
 (-12.65+0.05j)	 (0.00010693+0j)	 (0.00010693+0j)	 (0.00020993+0j)	 (0.00020993+0j)
 (-12.6375+0.05j)	 (0.000107156+0j)	 (0.000107156+0j)	 (0.00021127+0j)	 (0.00021127+0j)
 (-12.625+0.05j)	 (0.000107383+0j)	 (0.000107383+0j)	 (0.000212612+0j)	 (0.000212612+0j)
 (-12.6125+0.05j)	 (0.000107611+0j)	 (0.000107611+0j)	 (0.000213957+0j)	 (0.000213957+0j)
 (-12.6+0.05j)	 (0.00010784+0j)	 (0.00010784+0j)	 (0.000215305+0j)	 (0.000215305+0j)
 (-12.5875+0.05j)	 (0.000108069+0j)	 (0.000108069+0j)	 (0.000216656+0j)	 (0.000216656+0j)
 (-12.575+0.05j)	 (0.000108299+0j)	 (0.000108299+0j)	 (0.00021801+0j)	 (0.00021801+0j)
 (-12.5625+0.05j)	 (0.00010853+0j)	 (0.00010853+0j)	 (0.000219366+0j)	 (0.000219366+0j)
 (-12.55+0.05j)	 (0.000108762+0j)	 (0.000108762+0j)	 (0.000220726+0j)	 (0.000220726+0j)
 (-12.5375+0.05j)	 (0.000108994+0j)	 (0.000108994+0j)	 (0.000222088+0j)	 (0.000222088+0j)
 (-12.525+0.05j)	 (0.000109227+0j)	 (0.000109227+0j)	 (0.000223453+0j)	 (0.000223453+0j)
 (-12.5125+0.05j)	 (0.000109461+0j)	 (0.000109461+0j)	 (0.000224822+0j)	 (0.000224822+0j)
 (-12.5+0.05j)	 (0.000109696+0j)	 (0.000109696+0j)	 (0.000226193+0j)	 (0.000226193+0j)
 (-12.4875+0.05j)	 (0.000109931+0j)	 (0.000109931+0j)	 (0.000227567+0j)	 (0.000227567+0j)
 (-12.475+0.05j)	 (0.000110168+0j)	 (0.000110168+0j)	 (0.000228944+0j)	 (0.000228944+0j)
 (-12.4625+0.05j)	 (0.000110405+0j)	 (0.000110405+0j)	 (0.000230324+0j)	 (0.000230324+0j)
 (-12.45+0.05j)	 (0.000110642+0j)	 (0.000110642+0j)	 (0.000231707+0j)	 (0.000231707+0j)
 (-12.4375+0.05j)	 (0.000110881+0j)	 (0.000110881+0j)	 (0.000233093+0j)	 (0.000233093+0j)
 (-12.425+0.05j)	 (0.00011112+0j)	 (0.00011112+0j)	 (0.000234482+0j)	 (0.000234482+0j)
 (-12.4125+0.05j)	 (0.000111361+0j)	 (0.000111361+0j)	 (0.000235874+0j)	 (0.000235874+0j)
 (-12.4+0.05j)	 (0.000111601+0j)	 (0.000111601+0j)	 (0.000237269+0j)	 (0.000237269+0j)
 (-12.3875+0.05j)	 (0.000111843+0j)	 (0.000111843+0j)	 (0.000238667+0j)	 (0.000238667+0j)
