w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-27.99+0.12j)	 (4.12711e-05+0j)	 (4.12711e-05+0j)	 (7.7763e-05+0j)	 (7.7763e-05+0j)
 (-27.96+0.12j)	 (4.13549e-05+0j)	 (4.13549e-05+0j)	 (7.90036e-05+0j)	 (7.90036e-05+0j)
 (-27.93+0.12j)	 (4.14389e-05+0j)	 (4.14389e-05+0j)	 (8.02468e-05+0j)	 (8.02468e-05+0j)
 (-27.9+0.12j)	 (4.15232e-05+0j)	 (4.15232e-05+0j)	 (8.14925e-05+0j)	 (8.14925e-05+0j)
 (-27.87+0.12j)	 (4.16077e-05+0j)	 (4.16077e-05+0j)	 (8.27407e-05+0j)	 (8.27407e-05+0j)
 (-27.84+0.12j)	 (4.16925e-05+0j)	 (4.16925e-05+0j)	 (8.39915e-05+0j)	 (8.39915e-05+0j)
 (-27.81+0.12j)	 (4.17776e-05+0j)	 (4.17776e-05+0j)	 (8.52448e-05+0j)	 (8.52448e-05+0j)
 (-27.78+0.12j)	 (4.18629e-05+0j)	 (4.18629e-05+0j)	 (8.65007e-05+0j)	 (8.65007e-05+0j)
 (-27.75+0.12j)	 (4.19485e-05+0j)	 (4.19485e-05+0j)	 (8.77592e-05+0j)	 (8.77592e-05+0j)
 (-27.72+0.12j)	 (4.20344e-05+0j)	 (4.20344e-05+0j)	 (8.90202e-05+0j)	 (8.90202e-05+0j)
 (-27.69+0.12j)	 (4.21205e-05+0j)	 (4.21205e-05+0j)	 (9.02838e-05+0j)	 (9.02838e-05+0j)
 (-27.66+0.12j)	 (4.22069e-05+0j)	 (4.22069e-05+0j)	 (9.155e-05+0j)	 (9.155e-05+0j)
 (-27.63+0.12j)	 (4.22936e-05+0j)	 (4.22936e-05+0j)	 (9.28188e-05+0j)	 (9.28188e-05+0j)
 (-27.6+0.12j)	 (4.23805e-05+0j)	 (4.23805e-05+0j)	 (9.40903e-05+0j)	 (9.40903e-05+0j)
 (-27.57+0.12j)	 (4.24678e-05+0j)	 (4.24678e-05+0j)	 (9.53643e-05+0j)	 (9.53643e-05+0j)
 (-27.54+0.12j)	 (4.25552e-05+0j)	 (4.25552e-05+0j)	 (9.66409e-05+0j)	 (9.66409e-05+0j)
 (-27.51+0.12j)	 (4.2643e-05+0j)	 (4.2643e-05+0j)	 (9.79202e-05+0j)	 (9.79202e-05+0j)
 (-27.48+0.12j)	 (4.27311e-05+0j)	 (4.27311e-05+0j)	 (9.92022e-05+0j)	 (9.92022e-05+0j)
 (-27.45+0.12j)	 (4.28194e-05+0j)	 (4.28194e-05+0j)	 (0.000100487+0j)	 (0.000100487+0j)
 (-27.42+0.12j)	 (4.2908e-05+0j)	 (4.2908e-05+0j)	 (0.000101774+0j)	 (0.000101774+0j)
 (-27.39+0.12j)	 (4.29969e-05+0j)	 (4.29969e-05+0j)	 (0.000103064+0j)	 (0.000103064+0j)
 (-27.36+0.12j)	 (4.3086e-05+0j)	 (4.3086e-05+0j)	 (0.000104356+0j)	 (0.000104356+0j)
 (-27.33+0.12j)	 (4.31755e-05+0j)	 (4.31755e-05+0j)	 (0.000105652+0j)	 (0.000105652+0j)
 (-27.3+0.12j)	 (4.32652e-05+0j)	 (4.32652e-05+0j)	 (0.00010695+0j)	 (0.00010695+0j)
 (-27.27+0.12j)	 (4.33552e-05+0j)	 (4.33552e-05+0j)	 (0.00010825+0j)	 (0.00010825+0j)
 (-27.24+0.12j)	 (4.34455e-05+0j)	 (4.34455e-05+0j)	 (0.000109554+0j)	 (0.000109554+0j)
 (-27.21+0.12j)	 (4.35361e-05+0j)	 (4.35361e-05+0j)	 (0.00011086+0j)	 (0.00011086+0j)
 (-27.18+0.12j)	 (4.3627e-05+0j)	 (4.3627e-05+0j)	 (0.000112169+0j)	 (0.000112169+0j)
 (-27.15+0.12j)	 (4.37181e-05+0j)	 (4.37181e-05+0j)	 (0.00011348+0j)	 (0.00011348+0j)
 (-27.12+0.12j)	 (4.38096e-05+0j)	 (4.38096e-05+0j)	 (0.000114794+0j)	 (0.000114794+0j)
 (-27.09+0.12j)	 (4.39013e-05+0j)	 (4.39013e-05+0j)	 (0.000116111+0j)	 (0.000116111+0j)
 (-27.06+0.12j)	 (4.39934e-05+0j)	 (4.39934e-05+0j)	 (0.000117431+0j)	 (0.000117431+0j)
 (-27.03+0.12j)	 (4.40857e-05+0j)	 (4.40857e-05+0j)	 (0.000118754+0j)	 (0.000118754+0j)
 (-27+0.12j)	 (4.41783e-05+0j)	 (4.41783e-05+0j)	 (0.000120079+0j)	 (0.000120079+0j)
 (-26.97+0.12j)	 (4.42713e-05+0j)	 (4.42713e-05+0j)	 (0.000121407+0j)	 (0.000121407+0j)
 (-26.94+0.12j)	 (4.43645e-05+0j)	 (4.43645e-05+0j)	 (0.000122738+0j)	 (0.000122738+0j)
 (-26.91+0.12j)	 (4.4458e-05+0j)	 (4.4458e-05+0j)	 (0.000124072+0j)	 (0.000124072+0j)
 (-26.88+0.12j)	 (4.45519e-05+0j)	 (4.45519e-05+0j)	 (0.000125409+0j)	 (0.000125409+0j)
 (-26.85+0.12j)	 (4.4646e-05+0j)	 (4.4646e-05+0j)	 (0.000126748+0j)	 (0.000126748+0j)
 (-26.82+0.12j)	 (4.47404e-05+0j)	 (4.47404e-05+0j)	 (0.00012809+0j)	 (0.00012809+0j)
 (-26.79+0.12j)	 (4.48352e-05+0j)	 (4.48352e-05+0j)	 (0.000129435+0j)	 (0.000129435+0j)
