w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-29+0.1j)	 (3.2163e-05+0j)	 (3.2163e-05+0j)	 (3.11728e-05+0j)	 (3.11728e-05+0j)
 (-28.975+0.1j)	 (3.22155e-05+0j)	 (3.22155e-05+0j)	 (3.19782e-05+0j)	 (3.19782e-05+0j)
 (-28.95+0.1j)	 (3.22681e-05+0j)	 (3.22681e-05+0j)	 (3.27849e-05+0j)	 (3.27849e-05+0j)
 (-28.925+0.1j)	 (3.23209e-05+0j)	 (3.23209e-05+0j)	 (3.3593e-05+0j)	 (3.3593e-05+0j)
 (-28.9+0.1j)	 (3.23738e-05+0j)	 (3.23738e-05+0j)	 (3.44023e-05+0j)	 (3.44023e-05+0j)
 (-28.875+0.1j)	 (3.24268e-05+0j)	 (3.24268e-05+0j)	 (3.5213e-05+0j)	 (3.5213e-05+0j)
 (-28.85+0.1j)	 (3.248e-05+0j)	 (3.248e-05+0j)	 (3.6025e-05+0j)	 (3.6025e-05+0j)
 (-28.825+0.1j)	 (3.25333e-05+0j)	 (3.25333e-05+0j)	 (3.68383e-05+0j)	 (3.68383e-05+0j)
 (-28.8+0.1j)	 (3.25867e-05+0j)	 (3.25867e-05+0j)	 (3.7653e-05+0j)	 (3.7653e-05+0j)
 (-28.775+0.1j)	 (3.26403e-05+0j)	 (3.26403e-05+0j)	 (3.8469e-05+0j)	 (3.8469e-05+0j)
 (-28.75+0.1j)	 (3.2694e-05+0j)	 (3.2694e-05+0j)	 (3.92863e-05+0j)	 (3.92863e-05+0j)
 (-28.725+0.1j)	 (3.27478e-05+0j)	 (3.27478e-05+0j)	 (4.0105e-05+0j)	 (4.0105e-05+0j)
 (-28.7+0.1j)	 (3.28018e-05+0j)	 (3.28018e-05+0j)	 (4.09251e-05+0j)	 (4.09251e-05+0j)
 (-28.675+0.1j)	 (3.28559e-05+0j)	 (3.28559e-05+0j)	 (4.17465e-05+0j)	 (4.17465e-05+0j)
 (-28.65+0.1j)	 (3.29101e-05+0j)	 (3.29101e-05+0j)	 (4.25692e-05+0j)	 (4.25692e-05+0j)
 (-28.625+0.1j)	 (3.29645e-05+0j)	 (3.29645e-05+0j)	 (4.33933e-05+0j)	 (4.33933e-05+0j)
 (-28.6+0.1j)	 (3.3019e-05+0j)	 (3.3019e-05+0j)	 (4.42188e-05+0j)	 (4.42188e-05+0j)
 (-28.575+0.1j)	 (3.30736e-05+0j)	 (3.30736e-05+0j)	 (4.50456e-05+0j)	 (4.50456e-05+0j)
 (-28.55+0.1j)	 (3.31284e-05+0j)	 (3.31284e-05+0j)	 (4.58739e-05+0j)	 (4.58739e-05+0j)
 (-28.525+0.1j)	 (3.31833e-05+0j)	 (3.31833e-05+0j)	 (4.67034e-05+0j)	 (4.67034e-05+0j)
 (-28.5+0.1j)	 (3.32384e-05+0j)	 (3.32384e-05+0j)	 (4.75344e-05+0j)	 (4.75344e-05+0j)
 (-28.475+0.1j)	 (3.32936e-05+0j)	 (3.32936e-05+0j)	 (4.83667e-05+0j)	 (4.83667e-05+0j)
 (-28.45+0.1j)	 (3.33489e-05+0j)	 (3.33489e-05+0j)	 (4.92005e-05+0j)	 (4.92005e-05+0j)
 (-28.425+0.1j)	 (3.34044e-05+0j)	 (3.34044e-05+0j)	 (5.00356e-05+0j)	 (5.00356e-05+0j)
 (-28.4+0.1j)	 (3.346e-05+0j)	 (3.346e-05+0j)	 (5.08721e-05+0j)	 (5.08721e-05+0j)
 (-28.375+0.1j)	 (3.35158e-05+0j)	 (3.35158e-05+0j)	 (5.171e-05+0j)	 (5.171e-05+0j)
 (-28.35+0.1j)	 (3.35717e-05+0j)	 (3.35717e-05+0j)	 (5.25493e-05+0j)	 (5.25493e-05+0j)
 (-28.325+0.1j)	 (3.36278e-05+0j)	 (3.36278e-05+0j)	 (5.339e-05+0j)	 (5.339e-05+0j)
 (-28.3+0.1j)	 (3.36839e-05+0j)	 (3.36839e-05+0j)	 (5.4232e-05+0j)	 (5.4232e-05+0j)
 (-28.275+0.1j)	 (3.37403e-05+0j)	 (3.37403e-05+0j)	 (5.50756e-05+0j)	 (5.50756e-05+0j)
 (-28.25+0.1j)	 (3.37968e-05+0j)	 (3.37968e-05+0j)	 (5.59205e-05+0j)	 (5.59205e-05+0j)
 (-28.225+0.1j)	 (3.38534e-05+0j)	 (3.38534e-05+0j)	 (5.67668e-05+0j)	 (5.67668e-05+0j)
 (-28.2+0.1j)	 (3.39101e-05+0j)	 (3.39101e-05+0j)	 (5.76146e-05+0j)	 (5.76146e-05+0j)
 (-28.175+0.1j)	 (3.39671e-05+0j)	 (3.39671e-05+0j)	 (5.84637e-05+0j)	 (5.84637e-05+0j)
 (-28.15+0.1j)	 (3.40241e-05+0j)	 (3.40241e-05+0j)	 (5.93143e-05+0j)	 (5.93143e-05+0j)
 (-28.125+0.1j)	 (3.40813e-05+0j)	 (3.40813e-05+0j)	 (6.01664e-05+0j)	 (6.01664e-05+0j)
 (-28.1+0.1j)	 (3.41387e-05+0j)	 (3.41387e-05+0j)	 (6.10198e-05+0j)	 (6.10198e-05+0j)
 (-28.075+0.1j)	 (3.41962e-05+0j)	 (3.41962e-05+0j)	 (6.18747e-05+0j)	 (6.18747e-05+0j)
 (-28.05+0.1j)	 (3.42538e-05+0j)	 (3.42538e-05+0j)	 (6.27311e-05+0j)	 (6.27311e-05+0j)
 (-28.025+0.1j)	 (3.43116e-05+0j)	 (3.43116e-05+0j)	 (6.35889e-05+0j)	 (6.35889e-05+0j)
 (-28+0.1j)	 (3.43696e-05+0j)	 (3.43696e-05+0j)	 (6.44481e-05+0j)	 (6.44481e-05+0j)
 (-27.975+0.1j)	 (3.44276e-05+0j)	 (3.44276e-05+0j)	 (6.53088e-05+0j)	 (6.53088e-05+0j)
 (-27.95+0.1j)	 (3.44859e-05+0j)	 (3.44859e-05+0j)	 (6.6171e-05+0j)	 (6.6171e-05+0j)
 (-27.925+0.1j)	 (3.45443e-05+0j)	 (3.45443e-05+0j)	 (6.70346e-05+0j)	 (6.70346e-05+0j)
 (-27.9+0.1j)	 (3.46028e-05+0j)	 (3.46028e-05+0j)	 (6.78996e-05+0j)	 (6.78996e-05+0j)
 (-27.875+0.1j)	 (3.46615e-05+0j)	 (3.46615e-05+0j)	 (6.87662e-05+0j)	 (6.87662e-05+0j)
 (-27.85+0.1j)	 (3.47204e-05+0j)	 (3.47204e-05+0j)	 (6.96342e-05+0j)	 (6.96342e-05+0j)
 (-27.825+0.1j)	 (3.47794e-05+0j)	 (3.47794e-05+0j)	 (7.05037e-05+0j)	 (7.05037e-05+0j)
 (-27.8+0.1j)	 (3.48385e-05+0j)	 (3.48385e-05+0j)	 (7.13746e-05+0j)	 (7.13746e-05+0j)
 (-27.775+0.1j)	 (3.48978e-05+0j)	 (3.48978e-05+0j)	 (7.22471e-05+0j)	 (7.22471e-05+0j)
 (-27.75+0.1j)	 (3.49573e-05+0j)	 (3.49573e-05+0j)	 (7.3121e-05+0j)	 (7.3121e-05+0j)
 (-27.725+0.1j)	 (3.50169e-05+0j)	 (3.50169e-05+0j)	 (7.39964e-05+0j)	 (7.39964e-05+0j)
 (-27.7+0.1j)	 (3.50767e-05+0j)	 (3.50767e-05+0j)	 (7.48733e-05+0j)	 (7.48733e-05+0j)
 (-27.675+0.1j)	 (3.51366e-05+0j)	 (3.51366e-05+0j)	 (7.57518e-05+0j)	 (7.57518e-05+0j)
 (-27.65+0.1j)	 (3.51967e-05+0j)	 (3.51967e-05+0j)	 (7.66317e-05+0j)	 (7.66317e-05+0j)
 (-27.625+0.1j)	 (3.52569e-05+0j)	 (3.52569e-05+0j)	 (7.75131e-05+0j)	 (7.75131e-05+0j)
 (-27.6+0.1j)	 (3.53173e-05+0j)	 (3.53173e-05+0j)	 (7.8396e-05+0j)	 (7.8396e-05+0j)
 (-27.575+0.1j)	 (3.53779e-05+0j)	 (3.53779e-05+0j)	 (7.92805e-05+0j)	 (7.92805e-05+0j)
 (-27.55+0.1j)	 (3.54386e-05+0j)	 (3.54386e-05+0j)	 (8.01664e-05+0j)	 (8.01664e-05+0j)
 (-27.525+0.1j)	 (3.54994e-05+0j)	 (3.54994e-05+0j)	 (8.10539e-05+0j)	 (8.10539e-05+0j)
 (-27.5+0.1j)	 (3.55605e-05+0j)	 (3.55605e-05+0j)	 (8.19429e-05+0j)	 (8.19429e-05+0j)
 (-27.475+0.1j)	 (3.56217e-05+0j)	 (3.56217e-05+0j)	 (8.28335e-05+0j)	 (8.28335e-05+0j)
 (-27.45+0.1j)	 (3.5683e-05+0j)	 (3.5683e-05+0j)	 (8.37256e-05+0j)	 (8.37256e-05+0j)
 (-27.425+0.1j)	 (3.57445e-05+0j)	 (3.57445e-05+0j)	 (8.46192e-05+0j)	 (8.46192e-05+0j)
 (-27.4+0.1j)	 (3.58062e-05+0j)	 (3.58062e-05+0j)	 (8.55143e-05+0j)	 (8.55143e-05+0j)
 (-27.375+0.1j)	 (3.5868e-05+0j)	 (3.5868e-05+0j)	 (8.6411e-05+0j)	 (8.6411e-05+0j)
 (-27.35+0.1j)	 (3.593e-05+0j)	 (3.593e-05+0j)	 (8.73093e-05+0j)	 (8.73093e-05+0j)
 (-27.325+0.1j)	 (3.59922e-05+0j)	 (3.59922e-05+0j)	 (8.82091e-05+0j)	 (8.82091e-05+0j)
 (-27.3+0.1j)	 (3.60545e-05+0j)	 (3.60545e-05+0j)	 (8.91104e-05+0j)	 (8.91104e-05+0j)
 (-27.275+0.1j)	 (3.6117e-05+0j)	 (3.6117e-05+0j)	 (9.00134e-05+0j)	 (9.00134e-05+0j)
 (-27.25+0.1j)	 (3.61797e-05+0j)	 (3.61797e-05+0j)	 (9.09179e-05+0j)	 (9.09179e-05+0j)
 (-27.225+0.1j)	 (3.62425e-05+0j)	 (3.62425e-05+0j)	 (9.18239e-05+0j)	 (9.18239e-05+0j)
 (-27.2+0.1j)	 (3.63055e-05+0j)	 (3.63055e-05+0j)	 (9.27316e-05+0j)	 (9.27316e-05+0j)
 (-27.175+0.1j)	 (3.63686e-05+0j)	 (3.63686e-05+0j)	 (9.36408e-05+0j)	 (9.36408e-05+0j)
 (-27.15+0.1j)	 (3.6432e-05+0j)	 (3.6432e-05+0j)	 (9.45516e-05+0j)	 (9.45516e-05+0j)
 (-27.125+0.1j)	 (3.64955e-05+0j)	 (3.64955e-05+0j)	 (9.5464e-05+0j)	 (9.5464e-05+0j)
 (-27.1+0.1j)	 (3.65591e-05+0j)	 (3.65591e-05+0j)	 (9.63779e-05+0j)	 (9.63779e-05+0j)
 (-27.075+0.1j)	 (3.6623e-05+0j)	 (3.6623e-05+0j)	 (9.72935e-05+0j)	 (9.72935e-05+0j)
 (-27.05+0.1j)	 (3.6687e-05+0j)	 (3.6687e-05+0j)	 (9.82107e-05+0j)	 (9.82107e-05+0j)
 (-27.025+0.1j)	 (3.67511e-05+0j)	 (3.67511e-05+0j)	 (9.91295e-05+0j)	 (9.91295e-05+0j)
 (-27+0.1j)	 (3.68155e-05+0j)	 (3.68155e-05+0j)	 (0.00010005+0j)	 (0.00010005+0j)
 (-26.975+0.1j)	 (3.688e-05+0j)	 (3.688e-05+0j)	 (0.000100972+0j)	 (0.000100972+0j)
 (-26.95+0.1j)	 (3.69447e-05+0j)	 (3.69447e-05+0j)	 (0.000101895+0j)	 (0.000101895+0j)
 (-26.925+0.1j)	 (3.70096e-05+0j)	 (3.70096e-05+0j)	 (0.000102821+0j)	 (0.000102821+0j)
 (-26.9+0.1j)	 (3.70746e-05+0j)	 (3.70746e-05+0j)	 (0.000103748+0j)	 (0.000103748+0j)
 (-26.875+0.1j)	 (3.71398e-05+0j)	 (3.71398e-05+0j)	 (0.000104676+0j)	 (0.000104676+0j)
 (-26.85+0.1j)	 (3.72052e-05+0j)	 (3.72052e-05+0j)	 (0.000105606+0j)	 (0.000105606+0j)
 (-26.825+0.1j)	 (3.72708e-05+0j)	 (3.72708e-05+0j)	 (0.000106538+0j)	 (0.000106538+0j)
 (-26.8+0.1j)	 (3.73365e-05+0j)	 (3.73365e-05+0j)	 (0.000107471+0j)	 (0.000107471+0j)
 (-26.775+0.1j)	 (3.74024e-05+0j)	 (3.74024e-05+0j)	 (0.000108406+0j)	 (0.000108406+0j)
 (-26.75+0.1j)	 (3.74685e-05+0j)	 (3.74685e-05+0j)	 (0.000109343+0j)	 (0.000109343+0j)
 (-26.725+0.1j)	 (3.75348e-05+0j)	 (3.75348e-05+0j)	 (0.000110282+0j)	 (0.000110282+0j)
 (-26.7+0.1j)	 (3.76012e-05+0j)	 (3.76012e-05+0j)	 (0.000111222+0j)	 (0.000111222+0j)
 (-26.675+0.1j)	 (3.76679e-05+0j)	 (3.76679e-05+0j)	 (0.000112163+0j)	 (0.000112163+0j)
 (-26.65+0.1j)	 (3.77347e-05+0j)	 (3.77347e-05+0j)	 (0.000113107+0j)	 (0.000113107+0j)
 (-26.625+0.1j)	 (3.78017e-05+0j)	 (3.78017e-05+0j)	 (0.000114052+0j)	 (0.000114052+0j)
 (-26.6+0.1j)	 (3.78689e-05+0j)	 (3.78689e-05+0j)	 (0.000114998+0j)	 (0.000114998+0j)
 (-26.575+0.1j)	 (3.79362e-05+0j)	 (3.79362e-05+0j)	 (0.000115947+0j)	 (0.000115947+0j)
 (-26.55+0.1j)	 (3.80038e-05+0j)	 (3.80038e-05+0j)	 (0.000116897+0j)	 (0.000116897+0j)
 (-26.525+0.1j)	 (3.80715e-05+0j)	 (3.80715e-05+0j)	 (0.000117849+0j)	 (0.000117849+0j)
 (-26.5+0.1j)	 (3.81394e-05+0j)	 (3.81394e-05+0j)	 (0.000118802+0j)	 (0.000118802+0j)
 (-26.475+0.1j)	 (3.82075e-05+0j)	 (3.82075e-05+0j)	 (0.000119757+0j)	 (0.000119757+0j)
 (-26.45+0.1j)	 (3.82758e-05+0j)	 (3.82758e-05+0j)	 (0.000120714+0j)	 (0.000120714+0j)
 (-26.425+0.1j)	 (3.83442e-05+0j)	 (3.83442e-05+0j)	 (0.000121673+0j)	 (0.000121673+0j)
 (-26.4+0.1j)	 (3.84129e-05+0j)	 (3.84129e-05+0j)	 (0.000122633+0j)	 (0.000122633+0j)
 (-26.375+0.1j)	 (3.84817e-05+0j)	 (3.84817e-05+0j)	 (0.000123595+0j)	 (0.000123595+0j)
 (-26.35+0.1j)	 (3.85508e-05+0j)	 (3.85508e-05+0j)	 (0.000124559+0j)	 (0.000124559+0j)
 (-26.325+0.1j)	 (3.862e-05+0j)	 (3.862e-05+0j)	 (0.000125524+0j)	 (0.000125524+0j)
 (-26.3+0.1j)	 (3.86894e-05+0j)	 (3.86894e-05+0j)	 (0.000126492+0j)	 (0.000126492+0j)
 (-26.275+0.1j)	 (3.8759e-05+0j)	 (3.8759e-05+0j)	 (0.000127461+0j)	 (0.000127461+0j)
 (-26.25+0.1j)	 (3.88288e-05+0j)	 (3.88288e-05+0j)	 (0.000128431+0j)	 (0.000128431+0j)
 (-26.225+0.1j)	 (3.88988e-05+0j)	 (3.88988e-05+0j)	 (0.000129404+0j)	 (0.000129404+0j)
 (-26.2+0.1j)	 (3.89689e-05+0j)	 (3.89689e-05+0j)	 (0.000130378+0j)	 (0.000130378+0j)
 (-26.175+0.1j)	 (3.90393e-05+0j)	 (3.90393e-05+0j)	 (0.000131354+0j)	 (0.000131354+0j)
 (-26.15+0.1j)	 (3.91099e-05+0j)	 (3.91099e-05+0j)	 (0.000132332+0j)	 (0.000132332+0j)
 (-26.125+0.1j)	 (3.91806e-05+0j)	 (3.91806e-05+0j)	 (0.000133311+0j)	 (0.000133311+0j)
 (-26.1+0.1j)	 (3.92516e-05+0j)	 (3.92516e-05+0j)	 (0.000134293+0j)	 (0.000134293+0j)
 (-26.075+0.1j)	 (3.93227e-05+0j)	 (3.93227e-05+0j)	 (0.000135276+0j)	 (0.000135276+0j)
 (-26.05+0.1j)	 (3.93941e-05+0j)	 (3.93941e-05+0j)	 (0.000136261+0j)	 (0.000136261+0j)
 (-26.025+0.1j)	 (3.94656e-05+0j)	 (3.94656e-05+0j)	 (0.000137247+0j)	 (0.000137247+0j)
 (-26+0.1j)	 (3.95374e-05+0j)	 (3.95374e-05+0j)	 (0.000138236+0j)	 (0.000138236+0j)
 (-25.975+0.1j)	 (3.96093e-05+0j)	 (3.96093e-05+0j)	 (0.000139226+0j)	 (0.000139226+0j)
 (-25.95+0.1j)	 (3.96815e-05+0j)	 (3.96815e-05+0j)	 (0.000140218+0j)	 (0.000140218+0j)
 (-25.925+0.1j)	 (3.97538e-05+0j)	 (3.97538e-05+0j)	 (0.000141212+0j)	 (0.000141212+0j)
 (-25.9+0.1j)	 (3.98264e-05+0j)	 (3.98264e-05+0j)	 (0.000142207+0j)	 (0.000142207+0j)
 (-25.875+0.1j)	 (3.98991e-05+0j)	 (3.98991e-05+0j)	 (0.000143205+0j)	 (0.000143205+0j)
 (-25.85+0.1j)	 (3.99721e-05+0j)	 (3.99721e-05+0j)	 (0.000144204+0j)	 (0.000144204+0j)
 (-25.825+0.1j)	 (4.00452e-05+0j)	 (4.00452e-05+0j)	 (0.000145205+0j)	 (0.000145205+0j)
 (-25.8+0.1j)	 (4.01186e-05+0j)	 (4.01186e-05+0j)	 (0.000146208+0j)	 (0.000146208+0j)
 (-25.775+0.1j)	 (4.01922e-05+0j)	 (4.01922e-05+0j)	 (0.000147213+0j)	 (0.000147213+0j)
 (-25.75+0.1j)	 (4.0266e-05+0j)	 (4.0266e-05+0j)	 (0.00014822+0j)	 (0.00014822+0j)
 (-25.725+0.1j)	 (4.03399e-05+0j)	 (4.03399e-05+0j)	 (0.000149228+0j)	 (0.000149228+0j)
 (-25.7+0.1j)	 (4.04141e-05+0j)	 (4.04141e-05+0j)	 (0.000150239+0j)	 (0.000150239+0j)
 (-25.675+0.1j)	 (4.04885e-05+0j)	 (4.04885e-05+0j)	 (0.000151251+0j)	 (0.000151251+0j)
 (-25.65+0.1j)	 (4.05631e-05+0j)	 (4.05631e-05+0j)	 (0.000152265+0j)	 (0.000152265+0j)
 (-25.625+0.1j)	 (4.0638e-05+0j)	 (4.0638e-05+0j)	 (0.000153281+0j)	 (0.000153281+0j)
 (-25.6+0.1j)	 (4.0713e-05+0j)	 (4.0713e-05+0j)	 (0.000154299+0j)	 (0.000154299+0j)
 (-25.575+0.1j)	 (4.07882e-05+0j)	 (4.07882e-05+0j)	 (0.000155318+0j)	 (0.000155318+0j)
 (-25.55+0.1j)	 (4.08637e-05+0j)	 (4.08637e-05+0j)	 (0.00015634+0j)	 (0.00015634+0j)
 (-25.525+0.1j)	 (4.09393e-05+0j)	 (4.09393e-05+0j)	 (0.000157363+0j)	 (0.000157363+0j)
 (-25.5+0.1j)	 (4.10152e-05+0j)	 (4.10152e-05+0j)	 (0.000158389+0j)	 (0.000158389+0j)
 (-25.475+0.1j)	 (4.10913e-05+0j)	 (4.10913e-05+0j)	 (0.000159416+0j)	 (0.000159416+0j)
 (-25.45+0.1j)	 (4.11676e-05+0j)	 (4.11676e-05+0j)	 (0.000160445+0j)	 (0.000160445+0j)
 (-25.425+0.1j)	 (4.12442e-05+0j)	 (4.12442e-05+0j)	 (0.000161476+0j)	 (0.000161476+0j)
 (-25.4+0.1j)	 (4.13209e-05+0j)	 (4.13209e-05+0j)	 (0.000162509+0j)	 (0.000162509+0j)
 (-25.375+0.1j)	 (4.13979e-05+0j)	 (4.13979e-05+0j)	 (0.000163544+0j)	 (0.000163544+0j)
 (-25.35+0.1j)	 (4.14751e-05+0j)	 (4.14751e-05+0j)	 (0.000164581+0j)	 (0.000164581+0j)
 (-25.325+0.1j)	 (4.15525e-05+0j)	 (4.15525e-05+0j)	 (0.00016562+0j)	 (0.00016562+0j)
 (-25.3+0.1j)	 (4.16301e-05+0j)	 (4.16301e-05+0j)	 (0.000166661+0j)	 (0.000166661+0j)
 (-25.275+0.1j)	 (4.1708e-05+0j)	 (4.1708e-05+0j)	 (0.000167704+0j)	 (0.000167704+0j)
 (-25.25+0.1j)	 (4.1786e-05+0j)	 (4.1786e-05+0j)	 (0.000168748+0j)	 (0.000168748+0j)
 (-25.225+0.1j)	 (4.18643e-05+0j)	 (4.18643e-05+0j)	 (0.000169795+0j)	 (0.000169795+0j)
 (-25.2+0.1j)	 (4.19429e-05+0j)	 (4.19429e-05+0j)	 (0.000170843+0j)	 (0.000170843+0j)
 (-25.175+0.1j)	 (4.20216e-05+0j)	 (4.20216e-05+0j)	 (0.000171894+0j)	 (0.000171894+0j)
 (-25.15+0.1j)	 (4.21006e-05+0j)	 (4.21006e-05+0j)	 (0.000172946+0j)	 (0.000172946+0j)
 (-25.125+0.1j)	 (4.21798e-05+0j)	 (4.21798e-05+0j)	 (0.000174001+0j)	 (0.000174001+0j)
 (-25.1+0.1j)	 (4.22592e-05+0j)	 (4.22592e-05+0j)	 (0.000175057+0j)	 (0.000175057+0j)
 (-25.075+0.1j)	 (4.23389e-05+0j)	 (4.23389e-05+0j)	 (0.000176116+0j)	 (0.000176116+0j)
 (-25.05+0.1j)	 (4.24188e-05+0j)	 (4.24188e-05+0j)	 (0.000177176+0j)	 (0.000177176+0j)
 (-25.025+0.1j)	 (4.24989e-05+0j)	 (4.24989e-05+0j)	 (0.000178239+0j)	 (0.000178239+0j)
 (-25+0.1j)	 (4.25792e-05+0j)	 (4.25792e-05+0j)	 (0.000179303+0j)	 (0.000179303+0j)
 (-24.975+0.1j)	 (4.26598e-05+0j)	 (4.26598e-05+0j)	 (0.00018037+0j)	 (0.00018037+0j)
 (-24.95+0.1j)	 (4.27406e-05+0j)	 (4.27406e-05+0j)	 (0.000181438+0j)	 (0.000181438+0j)
 (-24.925+0.1j)	 (4.28217e-05+0j)	 (4.28217e-05+0j)	 (0.000182509+0j)	 (0.000182509+0j)
 (-24.9+0.1j)	 (4.2903e-05+0j)	 (4.2903e-05+0j)	 (0.000183581+0j)	 (0.000183581+0j)
 (-24.875+0.1j)	 (4.29845e-05+0j)	 (4.29845e-05+0j)	 (0.000184656+0j)	 (0.000184656+0j)
 (-24.85+0.1j)	 (4.30662e-05+0j)	 (4.30662e-05+0j)	 (0.000185733+0j)	 (0.000185733+0j)
