w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-28.85+0.1j)	 (3.88492e-05+0j)	 (3.88492e-05+0j)	 (4.29759e-05+0j)	 (4.29759e-05+0j)
 (-28.825+0.1j)	 (3.89177e-05+0j)	 (3.89177e-05+0j)	 (4.39488e-05+0j)	 (4.39488e-05+0j)
 (-28.8+0.1j)	 (3.89863e-05+0j)	 (3.89863e-05+0j)	 (4.49235e-05+0j)	 (4.49235e-05+0j)
 (-28.775+0.1j)	 (3.90552e-05+0j)	 (3.90552e-05+0j)	 (4.58998e-05+0j)	 (4.58998e-05+0j)
 (-28.75+0.1j)	 (3.91242e-05+0j)	 (3.91242e-05+0j)	 (4.68779e-05+0j)	 (4.68779e-05+0j)
 (-28.725+0.1j)	 (3.91934e-05+0j)	 (3.91934e-05+0j)	 (4.78578e-05+0j)	 (4.78578e-05+0j)
 (-28.7+0.1j)	 (3.92628e-05+0j)	 (3.92628e-05+0j)	 (4.88393e-05+0j)	 (4.88393e-05+0j)
 (-28.675+0.1j)	 (3.93323e-05+0j)	 (3.93323e-05+0j)	 (4.98227e-05+0j)	 (4.98227e-05+0j)
 (-28.65+0.1j)	 (3.94021e-05+0j)	 (3.94021e-05+0j)	 (5.08077e-05+0j)	 (5.08077e-05+0j)
 (-28.625+0.1j)	 (3.9472e-05+0j)	 (3.9472e-05+0j)	 (5.17945e-05+0j)	 (5.17945e-05+0j)
 (-28.6+0.1j)	 (3.95421e-05+0j)	 (3.95421e-05+0j)	 (5.27831e-05+0j)	 (5.27831e-05+0j)
 (-28.575+0.1j)	 (3.96125e-05+0j)	 (3.96125e-05+0j)	 (5.37734e-05+0j)	 (5.37734e-05+0j)
 (-28.55+0.1j)	 (3.9683e-05+0j)	 (3.9683e-05+0j)	 (5.47654e-05+0j)	 (5.47654e-05+0j)
 (-28.525+0.1j)	 (3.97537e-05+0j)	 (3.97537e-05+0j)	 (5.57593e-05+0j)	 (5.57593e-05+0j)
 (-28.5+0.1j)	 (3.98245e-05+0j)	 (3.98245e-05+0j)	 (5.67549e-05+0j)	 (5.67549e-05+0j)
 (-28.475+0.1j)	 (3.98956e-05+0j)	 (3.98956e-05+0j)	 (5.77523e-05+0j)	 (5.77523e-05+0j)
 (-28.45+0.1j)	 (3.99669e-05+0j)	 (3.99669e-05+0j)	 (5.87515e-05+0j)	 (5.87515e-05+0j)
 (-28.425+0.1j)	 (4.00383e-05+0j)	 (4.00383e-05+0j)	 (5.97524e-05+0j)	 (5.97524e-05+0j)
 (-28.4+0.1j)	 (4.011e-05+0j)	 (4.011e-05+0j)	 (6.07552e-05+0j)	 (6.07552e-05+0j)
 (-28.375+0.1j)	 (4.01818e-05+0j)	 (4.01818e-05+0j)	 (6.17597e-05+0j)	 (6.17597e-05+0j)
 (-28.35+0.1j)	 (4.02539e-05+0j)	 (4.02539e-05+0j)	 (6.27661e-05+0j)	 (6.27661e-05+0j)
 (-28.325+0.1j)	 (4.03261e-05+0j)	 (4.03261e-05+0j)	 (6.37742e-05+0j)	 (6.37742e-05+0j)
 (-28.3+0.1j)	 (4.03985e-05+0j)	 (4.03985e-05+0j)	 (6.47842e-05+0j)	 (6.47842e-05+0j)
 (-28.275+0.1j)	 (4.04711e-05+0j)	 (4.04711e-05+0j)	 (6.5796e-05+0j)	 (6.5796e-05+0j)
 (-28.25+0.1j)	 (4.0544e-05+0j)	 (4.0544e-05+0j)	 (6.68096e-05+0j)	 (6.68096e-05+0j)
 (-28.225+0.1j)	 (4.0617e-05+0j)	 (4.0617e-05+0j)	 (6.7825e-05+0j)	 (6.7825e-05+0j)
 (-28.2+0.1j)	 (4.06902e-05+0j)	 (4.06902e-05+0j)	 (6.88422e-05+0j)	 (6.88422e-05+0j)
 (-28.175+0.1j)	 (4.07636e-05+0j)	 (4.07636e-05+0j)	 (6.98613e-05+0j)	 (6.98613e-05+0j)
 (-28.15+0.1j)	 (4.08372e-05+0j)	 (4.08372e-05+0j)	 (7.08823e-05+0j)	 (7.08823e-05+0j)
 (-28.125+0.1j)	 (4.0911e-05+0j)	 (4.0911e-05+0j)	 (7.1905e-05+0j)	 (7.1905e-05+0j)
 (-28.1+0.1j)	 (4.09851e-05+0j)	 (4.09851e-05+0j)	 (7.29297e-05+0j)	 (7.29297e-05+0j)
 (-28.075+0.1j)	 (4.10593e-05+0j)	 (4.10593e-05+0j)	 (7.39561e-05+0j)	 (7.39561e-05+0j)
 (-28.05+0.1j)	 (4.11337e-05+0j)	 (4.11337e-05+0j)	 (7.49845e-05+0j)	 (7.49845e-05+0j)
 (-28.025+0.1j)	 (4.12083e-05+0j)	 (4.12083e-05+0j)	 (7.60147e-05+0j)	 (7.60147e-05+0j)
 (-28+0.1j)	 (4.12832e-05+0j)	 (4.12832e-05+0j)	 (7.70468e-05+0j)	 (7.70468e-05+0j)
 (-27.975+0.1j)	 (4.13582e-05+0j)	 (4.13582e-05+0j)	 (7.80807e-05+0j)	 (7.80807e-05+0j)
 (-27.95+0.1j)	 (4.14334e-05+0j)	 (4.14334e-05+0j)	 (7.91166e-05+0j)	 (7.91166e-05+0j)
 (-27.925+0.1j)	 (4.15089e-05+0j)	 (4.15089e-05+0j)	 (8.01543e-05+0j)	 (8.01543e-05+0j)
 (-27.9+0.1j)	 (4.15845e-05+0j)	 (4.15845e-05+0j)	 (8.11939e-05+0j)	 (8.11939e-05+0j)
